Raw value,Corresponding cumulative value,Corresponding logistic value,Fractional area,Training omission,Test omission
4.05845E-4,11.020241066,0.264073528,0.565585331,0.04620462,0
4.0994E-4,11.265325091,0.266029064,0.56135402,0.04950495,0
4.12328E-4,11.512358479,0.267164969,0.557122708,0.052805281,0
4.1527E-4,11.760917826,0.268559217,0.552891396,0.056105611,0
4.188E-4,12.011219463,0.270225101,0.548660085,0.062706271,0
4.20747E-4,12.263188573,0.271140594,0.544428773,0.066006601,0
4.24468E-4,12.516898978,0.272884384,0.540197461,0.066006601,0
4.28345E-4,12.772569461,0.274691889,0.53596615,0.072607261,0
4.29777E-4,13.030154686,0.275357335,0.531734838,0.075907591,0
4.31251E-4,13.288561487,0.276041148,0.527503526,0.075907591,0
4.33029E-4,13.504613107,0.276864455,0.523272214,0.079207921,0
4.37742E-4,13.766305004,0.279036915,0.519746121,0.089108911,0
4.40432E-4,14.02997521,0.28027087,0.51551481,0.089108911,0
4.42439E-4,14.250708138,0.281189095,0.511988717,0.089108911,0
4.4558E-4,14.517168887,0.282620803,0.507757405,0.092409241,0
4.49772E-4,14.785978059,0.284523483,0.503526093,0.092409241,0
4.53652E-4,15.012037557,0.286275114,0.5,0.095709571,0
4.55611E-4,15.284965303,0.287156344,0.495768688,0.099009901,0
4.60276E-4,15.513828174,0.289246242,0.492242595,0.099009901,0
4.69332E-4,15.792777841,0.293268343,0.488011283,0.099009901,0
4.72481E-4,16.028565785,0.294656179,0.48448519,0.099009901,0
4.7453E-4,16.265172203,0.295556052,0.480959097,0.099009901,0
4.76348E-4,16.502816059,0.296353023,0.477433004,0.099009901,0
4.79902E-4,16.790140895,0.297905417,0.473201693,0.099009901,0
4.85758E-4,17.03222224,0.300448152,0.469675599,0.099009901,0
4.90916E-4,17.276983161,0.302673058,0.466149506,0.102310231,0
4.94284E-4,17.523289699,0.304117985,0.462623413,0.102310231,0
4.98979E-4,17.771634414,0.306122495,0.45909732,0.102310231,0
5.02081E-4,18.022041551,0.307440422,0.455571227,0.105610561,0
5.07035E-4,18.274775193,0.309535082,0.452045134,0.108910891,0
5.11006E-4,18.529681302,0.311204849,0.448519041,0.108910891,0
5.17342E-4,18.78791393,0.313852437,0.444992948,0.112211221,0
5.187E-4,19.047077045,0.314417027,0.441466855,0.112211221,0
5.21215E-4,19.255145302,0.315460595,0.43864598,0.115511551,0
5.29631E-4,19.518372189,0.318929828,0.435119887,0.115511551,0
5.34451E-4,19.784604294,0.320900922,0.431593794,0.118811881,0
5.36597E-4,20.052682588,0.321774957,0.428067701,0.118811881,0
5.40842E-4,20.268385595,0.323496805,0.425246827,0.118811881,0
5.44796E-4,20.540127679,0.325093256,0.421720733,0.118811881,0
5.47565E-4,20.758715216,0.326206658,0.418899859,0.118811881,0
5.53166E-4,21.033866862,0.328447197,0.415373766,0.118811881,0
5.57182E-4,21.255994556,0.330044922,0.412552891,0.125412541,0
5.64767E-4,21.53651382,0.333041517,0.409026798,0.125412541,0
5.66608E-4,21.762821296,0.333764773,0.406205924,0.125412541,0
5.70859E-4,22.047558126,0.335428754,0.402679831,0.125412541,0
5.77066E-4,22.27742555,0.337843637,0.399858956,0.125412541,0
5.78974E-4,22.508805537,0.338582561,0.397038082,0.125412541,0
5.84276E-4,22.799949989,0.340626958,0.393511989,0.128712871,0
5.86715E-4,23.034075213,0.341563208,0.390691114,0.135313531,0
5.95885E-4,23.270629254,0.345059812,0.38787024,0.141914191,0
6.00229E-4,23.509643298,0.346703227,0.385049365,0.145214521,0
6.01748E-4,23.750134188,0.347275632,0.382228491,0.145214521,0
6.10297E-4,24.053312906,0.350480485,0.378702398,0.145214521,0
6.12439E-4,24.297913631,0.351278169,0.375881523,0.151815182,0
6.14822E-4,24.543536,0.352163844,0.373060649,0.155115512,0
6.19996E-4,24.790979376,0.354078165,0.370239774,0.158415842,0
6.21919E-4,25.039412909,0.354786447,0.3674189,0.161716172,0
6.24848E-4,25.288761633,0.35586289,0.364598025,0.165016502,0
6.27636E-4,25.539362982,0.356883926,0.361777151,0.168316832,0
6.33424E-4,25.792278512,0.358993832,0.358956276,0.171617162,0
6.38478E-4,26.046593824,0.360824642,0.356135402,0.171617162,0
6.43628E-4,26.303503148,0.362679483,0.353314528,0.171617162,0
6.46508E-4,26.561699789,0.363711874,0.350493653,0.171617162,0
6.47551E-4,26.755905236,0.364085053,0.348377997,0.171617162,0
6.5127E-4,27.016219419,0.365412076,0.345557123,0.171617162,0
6.52103E-4,27.276949637,0.365708592,0.342736248,0.171617162,0
6.55214E-4,27.538640498,0.366813089,0.339915374,0.171617162,0
6.59131E-4,27.801443021,0.368198844,0.337094499,0.171617162,0
6.62456E-4,28.066013897,0.369370063,0.334273625,0.171617162,0
6.65043E-4,28.265237055,0.370278284,0.332157969,0.171617162,0
6.69695E-4,28.532708954,0.37190508,0.329337094,0.178217822,0
6.75362E-4,28.801589199,0.373875799,0.32651622,0.178217822,0
6.77393E-4,29.004608767,0.374578803,0.324400564,0.184818482,0
6.83846E-4,29.277547193,0.376802507,0.32157969,0.184818482,0
6.90775E-4,29.552886314,0.379172883,0.318758815,0.184818482,0
6.95834E-4,29.760859729,0.380892225,0.316643159,0.184818482,0
7.01937E-4,30.041015946,0.382953606,0.313822285,0.188118812,0
7.04267E-4,30.252007023,0.383736766,0.311706629,0.191419142,0
7.09962E-4,30.53531683,0.385643177,0.308885755,0.191419142,0
7.19964E-4,30.821552972,0.38896305,0.30606488,0.191419142,0
7.22866E-4,31.038197379,0.389919539,0.303949224,0.191419142,0
7.26967E-4,31.255813865,0.391265981,0.301833568,0.191419142,0
7.31332E-4,31.547567348,0.392692868,0.299012694,0.194719472,0
7.34798E-4,31.767665535,0.39382102,0.296897038,0.198019802,0
7.387E-4,32.062351045,0.395086126,0.294076164,0.201320132,0
7.44254E-4,32.284820977,0.396877735,0.291960508,0.211221122,0
7.47456E-4,32.508804501,0.397905689,0.289844852,0.211221122,0
7.55792E-4,32.810117052,0.400565824,0.287023977,0.214521452,0
7.57385E-4,33.037181021,0.401071555,0.284908322,0.217821782,0
7.59707E-4,33.265023844,0.40180714,0.282792666,0.217821782,0
7.66486E-4,33.570686885,0.40394405,0.279971791,0.217821782,0
7.76919E-4,33.80288876,0.407203518,0.277150917,0.221122112,0
7.80439E-4,34.03684931,0.408295167,0.27574048,0.231023102,0
7.85064E-4,34.272087119,0.409723214,0.273624824,0.231023102,0
7.88507E-4,34.508342712,0.410782,0.271509168,0.231023102,0
8.02021E-4,34.827356734,0.41490144,0.268688293,0.234323432,0
8.09442E-4,35.06912941,0.417138935,0.266572638,0.234323432,0
8.13921E-4,35.312963678,0.41848122,0.264456982,0.240924092,0
8.28357E-4,35.559445327,0.422765603,0.262341326,0.247524752,0
8.37903E-4,35.809866649,0.425564215,0.26022567,0.247524752,0
8.43369E-4,36.062432589,0.427154644,0.258110014,0.247524752,0
8.57443E-4,36.318239329,0.431209065,0.255994358,0.247524752,0
8.64402E-4,36.576487421,0.43319266,0.253878702,0.250825083,0
8.73206E-4,36.750291965,0.435682633,0.252468265,0.250825083,0
8.89353E-4,37.014851323,0.440192723,0.250352609,0.254125413,0
8.90456E-4,37.281877224,0.440498043,0.248236953,0.254125413,0
8.9693E-4,37.550680425,0.442284226,0.246121298,0.254125413,0
8.99773E-4,37.820336824,0.443065057,0.244005642,0.257425743,0
9.03644E-4,38.000814819,0.444124555,0.242595205,0.260726073,0
9.18348E-4,38.275220399,0.448112873,0.240479549,0.260726073,0
9.26103E-4,38.552718396,0.450193542,0.238363893,0.264026403,0
9.33001E-4,38.831592094,0.452030901,0.236248237,0.270627063,0
9.35324E-4,39.018438591,0.452646998,0.2348378,0.270627063,0
9.38734E-4,39.299982005,0.453548697,0.232722144,0.280528053,0
9.50537E-4,39.584184458,0.456647356,0.230606488,0.283828383,0
9.53328E-4,39.774579129,0.457374918,0.229196051,0.283828383,0
9.55828E-4,40.06112367,0.458024979,0.227080395,0.287128713,0
9.5942E-4,40.252903656,0.458956078,0.225669958,0.290429043,0
9.67852E-4,40.542498832,0.461129815,0.223554302,0.290429043,0
9.72752E-4,40.833808808,0.462384998,0.221438646,0.290429043,0
9.79773E-4,41.029238783,0.464173178,0.220028209,0.297029703,0
9.84732E-4,41.324425683,0.465428993,0.217912553,0.297029703,0
9.8665E-4,41.521673307,0.46591318,0.216502116,0.297029703,0
9.92892E-4,41.819205866,0.46748275,0.21438646,0.300330033,0
1.01217E-3,42.019931016,0.472273409,0.212976023,0.303630363,0
1.02597E-3,42.326486118,0.475648649,0.210860367,0.310231023,0
1.03452E-3,42.532772319,0.477718356,0.209449929,0.313531353,0
1.04296E-3,42.844767993,0.47974704,0.207334274,0.316831683,0
1.04998E-3,43.054531248,0.481422538,0.205923836,0.316831683,0
1.06104E-3,43.26564895,0.484038046,0.204513399,0.323432343,0
1.07552E-3,43.586219946,0.487423766,0.202397743,0.323432343,0
1.08462E-3,43.802855037,0.489528167,0.200987306,0.323432343,0
1.09412E-3,44.020960143,0.491708723,0.199576869,0.326732673,0
1.10842E-3,44.35171299,0.494955029,0.197461213,0.330033003,0
1.14014E-3,44.577041505,0.502007591,0.196050776,0.336633663,0
1.14585E-3,44.805719958,0.503257404,0.194640339,0.339933993,0
1.15854E-3,45.037355502,0.506009373,0.193229901,0.343234323,0
1.17027E-3,45.270298872,0.508528207,0.191819464,0.349834983,0
1.18421E-3,45.507077221,0.51148703,0.190409027,0.353135314,0
1.20199E-3,45.86572134,0.515209721,0.188293371,0.356435644,0
1.2096E-3,46.107089239,0.516787305,0.186882934,0.356435644,0
1.21504E-3,46.349940828,0.517907803,0.185472496,0.363036304,0
1.22229E-3,46.594129332,0.519392287,0.184062059,0.366336634,0
1.22565E-3,46.838947408,0.520077843,0.182651622,0.372937294,0
1.22565E-3,47.084077987,0.520077843,0.180535966,0.372937294,0
1.24393E-3,47.332160702,0.523771088,0.179830748,0.382838284,0
1.24653E-3,47.581381551,0.524292961,0.17842031,0.386138614,0
1.261E-3,47.832924154,0.527169915,0.177009873,0.386138614,0
1.26634E-3,48.085786419,0.528221924,0.175599436,0.389438944,0
1.27115E-3,48.339552779,0.529167162,0.174188999,0.392739274,0
1.27816E-3,48.594998108,0.530537102,0.172778561,0.399339934,0
1.29038E-3,48.85279865,0.532906082,0.171368124,0.402640264,0
1.31036E-3,49.114849073,0.536729329,0.169957687,0.402640264,0
1.32294E-3,49.378572022,0.539104437,0.16854725,0.409240924,0
1.33274E-3,49.511845525,0.540936697,0.167842031,0.409240924,0
1.34643E-3,49.780238701,0.543474526,0.166431594,0.412541254,0
1.35226E-3,50.050570469,0.544546956,0.165021157,0.415841584,0
1.36922E-3,50.322915408,0.547636244,0.163610719,0.415841584,0
1.38162E-3,50.59910752,0.549867763,0.162200282,0.419141914,0
1.38796E-3,50.876457957,0.551001156,0.160789845,0.422442244,0
1.39042E-3,51.015499623,0.55143846,0.160084626,0.425742574,0
1.41722E-3,51.298241669,0.556155962,0.158674189,0.429042904,0
1.43382E-3,51.5838219,0.559029471,0.157263752,0.435643564,0
1.43916E-3,51.871399882,0.559945072,0.155853315,0.438943894,0
1.44083E-3,52.015483356,0.560231965,0.155148096,0.438943894,0
1.44184E-3,52.30375103,0.56040413,0.153737659,0.445544554,0
1.46024E-3,52.595491364,0.563524446,0.152327221,0.448844884,0
1.46205E-3,52.887761959,0.563830505,0.150916784,0.448844884,0
1.4651E-3,53.034272132,0.564342653,0.150211566,0.448844884,0
1.49476E-3,53.333186861,0.569263491,0.148801128,0.452145215,0
1.5091E-3,53.63357671,0.571603084,0.147390691,0.455445545,0
1.52548E-3,53.786124559,0.574244254,0.146685472,0.455445545,0
1.53997E-3,54.093229263,0.576553983,0.145275035,0.455445545,0
1.56371E-3,54.875083993,0.580284587,0.141043724,0.455445545,0
1.56836E-3,55.031920076,0.581007809,0.141043724,0.471947195,0
1.5835E-3,55.347650303,0.583344091,0.139633286,0.478547855,0
1.58646E-3,55.506296613,0.583798889,0.138928068,0.481848185,0
