x,y,species logistic values
229.0,229.0,0.54326713
230.0,230.0,0.39631575
231.0,231.0,0.36223403
232.0,232.0,0.39672887
233.0,233.0,0.35161543
234.0,234.0,0.2968119
235.0,235.0,0.4400945
236.0,236.0,0.2620708
237.0,237.0,0.25468352
238.0,238.0,0.36205733
239.0,239.0,0.41597733
240.0,240.0,0.47281253
241.0,241.0,0.06483825
242.0,242.0,0.4713366
243.0,243.0,0.576883
244.0,244.0,0.43272546
245.0,245.0,0.14575504
246.0,246.0,0.32751864
247.0,247.0,0.5579058
248.0,248.0,0.351507
249.0,249.0,0.4651969
250.0,250.0,0.4741005
251.0,251.0,0.634951
252.0,252.0,0.19982907
253.0,253.0,0.36307278
254.0,254.0,0.458019
255.0,255.0,0.6499293
256.0,256.0,0.4112885
257.0,257.0,0.23414393
258.0,258.0,0.5952361
259.0,259.0,0.37803382
260.0,260.0,0.36231595
261.0,261.0,0.39289573
262.0,262.0,0.5855428
263.0,263.0,0.4268472
264.0,264.0,0.58766764
265.0,265.0,0.37591988
266.0,266.0,0.40351555
267.0,267.0,0.36153933
268.0,268.0,0.22699653
269.0,269.0,0.3809299
270.0,270.0,0.4832738
271.0,271.0,0.5995935
272.0,272.0,0.37473956
273.0,273.0,0.3542575
274.0,274.0,0.11319146
275.0,275.0,0.53290987
276.0,276.0,0.3308198
277.0,277.0,0.61443377
278.0,278.0,0.5958241
279.0,279.0,0.1783631
280.0,280.0,0.34664366
281.0,281.0,0.36120668
282.0,282.0,0.5833319
283.0,283.0,0.39192748
284.0,284.0,0.35672554
285.0,285.0,0.41402322
286.0,286.0,0.3519607
287.0,287.0,0.045232195
288.0,288.0,0.3891353
289.0,289.0,0.49627694
290.0,290.0,0.55707
291.0,291.0,0.43682075
292.0,292.0,0.6219409
293.0,293.0,0.54536295
294.0,294.0,0.24378742
295.0,295.0,0.43797216
296.0,296.0,0.36715966
297.0,297.0,0.46921232
298.0,298.0,0.5227705
299.0,299.0,0.35676625
300.0,300.0,0.5141062
301.0,301.0,0.56753635
302.0,302.0,0.47277194
303.0,303.0,0.3467282
304.0,304.0,0.01572399
305.0,305.0,0.22911915
306.0,306.0,0.33635977
307.0,307.0,0.5953925
308.0,308.0,0.43237203
309.0,309.0,0.60216606
310.0,310.0,0.36774313
311.0,311.0,0.3736222
312.0,312.0,0.50462186
313.0,313.0,0.35694337
314.0,314.0,0.5389977
315.0,315.0,0.34541374
316.0,316.0,0.31365874
317.0,317.0,0.14082842
318.0,318.0,0.30946565
319.0,319.0,0.40761316
320.0,320.0,0.34893045
321.0,321.0,0.40592557
322.0,322.0,0.64010394
323.0,323.0,0.41282406
324.0,324.0,0.3617807
325.0,325.0,0.07461917
326.0,326.0,0.48730358
327.0,327.0,0.38338593
328.0,328.0,0.372852
329.0,329.0,0.3719694
330.0,330.0,0.34437793
331.0,331.0,0.39472738
332.0,332.0,0.4401047
333.0,333.0,0.481621
334.0,334.0,0.3621432
335.0,335.0,0.5904008
336.0,336.0,0.3568977
337.0,337.0,0.5774121
338.0,338.0,0.546684
339.0,339.0,0.34151378
340.0,340.0,0.4666904
341.0,341.0,0.29750183
342.0,342.0,0.36219087
343.0,343.0,0.5643375
344.0,344.0,0.20259938
345.0,345.0,0.31860524
346.0,346.0,0.48226488
347.0,347.0,0.63757104
348.0,348.0,0.58411837
349.0,349.0,0.35167462
350.0,350.0,0.31321087
351.0,351.0,0.2786764
352.0,352.0,0.30333772
353.0,353.0,0.33814222
354.0,354.0,0.3567586
355.0,355.0,0.056977708
356.0,356.0,0.25217122
357.0,357.0,0.21795297
358.0,358.0,0.48821902
359.0,359.0,0.3602234
360.0,360.0,0.37745696
361.0,361.0,0.47620735
362.0,362.0,0.35969067
363.0,363.0,0.11298269
364.0,364.0,0.20454834
365.0,365.0,0.36738697
366.0,366.0,0.040317092
367.0,367.0,0.37288702
368.0,368.0,0.34658217
369.0,369.0,0.5667841
370.0,370.0,0.36072037
371.0,371.0,0.18809117
372.0,372.0,0.6107342
373.0,373.0,0.38925326
374.0,374.0,0.47975048
375.0,375.0,0.3504285
376.0,376.0,0.41541818
377.0,377.0,0.46147302
378.0,378.0,0.41836086
379.0,379.0,0.477202
380.0,380.0,0.5359897
381.0,381.0,0.5097879
382.0,382.0,0.38385686
383.0,383.0,0.3850966
384.0,384.0,0.35164922
385.0,385.0,0.41335493
386.0,386.0,0.643429
387.0,387.0,0.31363338
388.0,388.0,0.4716262
389.0,389.0,0.38318568
390.0,390.0,0.39108315
391.0,391.0,0.06005858
392.0,392.0,0.46633726
393.0,393.0,0.51145333
394.0,394.0,0.5116668
395.0,395.0,0.3667639
396.0,396.0,0.6358706
397.0,397.0,0.35696274
398.0,398.0,0.43966353
399.0,399.0,0.51173115
400.0,400.0,0.48057687
401.0,401.0,0.37832054
402.0,402.0,0.41357344
403.0,403.0,0.54127765
404.0,404.0,0.4039732
405.0,405.0,0.44359678
406.0,406.0,0.29560006
407.0,407.0,0.53358704
408.0,408.0,0.28183943
409.0,409.0,0.36704725
410.0,410.0,0.45768464
411.0,411.0,0.54054314
412.0,412.0,0.51196736
413.0,413.0,0.36567345
414.0,414.0,0.072348066
415.0,415.0,0.47680485
416.0,416.0,0.38287553
417.0,417.0,0.10983002
418.0,418.0,0.5731671
419.0,419.0,0.5437044
420.0,420.0,0.427377
421.0,421.0,0.36495522
422.0,422.0,0.55094916
423.0,423.0,0.1321257
424.0,424.0,0.44313806
425.0,425.0,0.3466853
426.0,426.0,0.40493807
427.0,427.0,0.19415033
428.0,428.0,0.14869958
429.0,429.0,0.62119025
430.0,430.0,0.36721897
431.0,431.0,0.35679054
432.0,432.0,0.40702406
433.0,433.0,0.5492293
434.0,434.0,0.5997734
435.0,435.0,0.5796768
436.0,436.0,0.37696847
437.0,437.0,0.3010309
438.0,438.0,0.35174337
439.0,439.0,0.3670942
440.0,440.0,0.5118523
441.0,441.0,0.20617548
442.0,442.0,0.36036977
443.0,443.0,0.36114892
444.0,444.0,0.4654508
445.0,445.0,0.484116
446.0,446.0,0.35667732
447.0,447.0,0.40265387
448.0,448.0,0.29926658
449.0,449.0,0.46281874
450.0,450.0,0.37775755
451.0,451.0,0.33907923
452.0,452.0,0.6442334
453.0,453.0,0.35035715
454.0,454.0,0.15782817
455.0,455.0,0.46714598
456.0,456.0,0.03332614
457.0,457.0,0.3458536
458.0,458.0,0.4554541
459.0,459.0,0.3506452
460.0,460.0,0.35692388
461.0,461.0,0.4742477
462.0,462.0,0.44722944
463.0,463.0,0.4790112
464.0,464.0,0.3561501
465.0,465.0,0.3363398
466.0,466.0,0.45607492
467.0,467.0,0.13035859
468.0,468.0,0.45541143
469.0,469.0,0.1077347
470.0,470.0,0.3467002
471.0,471.0,0.51533437
472.0,472.0,0.5128261
473.0,473.0,0.3623001
474.0,474.0,0.4265169
