X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
1.0,1.0,train,0.0010703228046335018,54.57268033539122,0.5434296919800523
2.0,2.0,train,6.359092792910621E-4,28.47345846720092,0.4142309271448931
3.0,3.0,train,0.0014318770960311561,71.1339813413925,0.6142431430674665
4.0,4.0,train,0.00107768809249139,54.78761042705199,0.5451306944406689
5.0,5.0,train,4.765906296899401E-4,18.272730774080127,0.34640030227890345
6.0,6.0,train,3.8724320489040375E-4,5.536880510232993,0.3010074637608994
7.0,7.0,train,0.0017065836760995524,90.15552528755488,0.654909614978178
8.0,8.0,train,4.3567252812277496E-4,13.75379866734234,0.32636609433832664
9.0,9.0,train,0.0014910468327943621,75.93739377032621,0.6237922326994847
10.0,10.0,train,0.0010456358631013144,53.73792548311854,0.537634318012701
11.0,11.0,train,0.001670171023412214,89.31165230241324,0.6500191474132292
12.0,12.0,train,9.516713920742216E-4,49.2566848432537,0.5141616771197559
13.0,13.0,train,3.9861176836706105E-4,7.044896064171415,0.30713027170496465
14.0,14.0,train,0.0014486849394217702,72.15990033326099,0.6170046116858454
15.0,15.0,train,0.001966384853238125,96.35858050045377,0.6861958678960989
16.0,16.0,train,0.0015334450916428294,80.34772266290693,0.6303489824168605
17.0,17.0,train,0.001860713914349446,93.8180883895603,0.6741812139740099
18.0,18.0,train,0.0018871076090294725,94.25864376698617,0.6772675264652231
19.0,19.0,train,4.2511531122619407E-4,11.7733190781928,0.32099619043971855
20.0,20.0,train,0.001888283010644428,95.01736689122333,0.6774036111875444
21.0,21.0,train,8.779075531560122E-4,46.255716077471824,0.49399612860401637
22.0,22.0,train,0.001550054983530568,81.12436119296976,0.6328557631460026
23.0,23.0,train,0.00158448668866531,83.6279094412628,0.6379454397477492
24.0,24.0,train,0.0013344561660661414,65.31212246758811,0.5974187102359385
25.0,25.0,train,4.0812400621381126E-4,8.541034258033665,0.3121714885930249
26.0,26.0,train,0.0014486849394217702,72.15990033326099,0.6170046116858454
27.0,27.0,train,0.0015272418201883345,79.73602872200101,0.6294039768492292
28.0,28.0,train,6.251656257035174E-4,27.512881914389652,0.41010258341876993
29.0,29.0,train,8.16690622560353E-4,41.51901882322476,0.4759441898850415
30.0,30.0,train,3.950434304243519E-4,6.320809709345101,0.3052200412358019
31.0,31.0,train,8.381651215917927E-4,43.2799912239125,0.48242154476584487
32.0,32.0,train,0.0016244371329944957,86.83346792286528,0.6436768382972738
33.0,33.0,train,0.0016556442309884423,88.14852412537411,0.6480292001317479
34.0,34.0,train,5.033861656387847E-4,20.5743303920027,0.358886497888109
35.0,35.0,train,4.409825166133929E-4,14.344393776302526,0.3290350311047286
36.0,36.0,train,0.0017290733647076148,91.01512042453749,0.6578624417732253
37.0,37.0,train,0.0019696167524048173,96.55504972060898,0.6865493818097915
38.0,38.0,train,0.0018102218243290764,92.88367829375983,0.6681094443730479
39.0,39.0,train,0.0012335111189452938,60.83470425518261,0.5783642362824842
40.0,40.0,train,7.009327312710371E-4,33.43358067000715,0.438033705289113
41.0,41.0,train,6.695186423919819E-4,31.260986457009686,0.4267804901884671
42.0,42.0,train,4.3226902516195275E-4,13.015823387154372,0.3246442114195856
43.0,43.0,train,0.001437455173720398,71.5870305849143,0.6151640056338671
44.0,44.0,train,0.0019227675716324399,95.85852928848259,0.6813456865709591
45.0,45.0,train,4.592481665222663E-4,16.26091005528305,0.33805649101976826
46.0,46.0,train,5.772596831532909E-4,24.22524609686609,0.390963090981309
47.0,47.0,train,0.001780383040158817,92.41715917314552,0.6644137065730872
48.0,48.0,train,0.0014823895426214972,75.36664967142514,0.622424711032732
49.0,49.0,train,3.843440480205763E-4,5.1015987470633455,0.2994286986642017
50.0,50.0,train,4.039226435549332E-4,7.900827811456552,0.309953959462486
51.0,51.0,train,0.0014049371887083135,69.35981861988427,0.6097329770576332
52.0,52.0,train,4.837501965186189E-4,18.87841089884554,0.3497838884146528
53.0,53.0,train,4.3184991325492545E-4,12.927367844462205,0.3244315675365508
54.0,54.0,train,0.001511238351189404,77.9693840324582,0.6269435505510614
55.0,55.0,train,0.0010017750221165732,52.29193195440049,0.5269665058541504
56.0,56.0,train,0.0011658986108818911,59.04580719915683,0.5645599558590606
57.0,57.0,train,0.0014216578440941544,70.59322476783895,0.6125446045734195
58.0,58.0,train,0.0016102989309141876,85.80579905746687,0.6416693960493444
59.0,59.0,train,0.0015874228578120746,83.78912650070444,0.6383729405489733
60.0,60.0,train,0.0015801814639392594,83.31145639300678,0.6373167762630826
61.0,61.0,train,6.452687890959847E-4,29.035174900922602,0.4177805902925067
62.0,62.0,train,0.0010729879031425552,54.65045188728275,0.5440466594317364
63.0,63.0,train,5.095970614136032E-4,20.766757757087174,0.36171284948379057
64.0,64.0,train,0.001543153657278267,80.81123229257219,0.6318183485939312
65.0,65.0,train,5.342381717966693E-4,21.76496740443738,0.3726847817900863
66.0,66.0,train,6.405833257611361E-4,28.73475174493228,0.4160089877008063
67.0,67.0,train,4.0445420356886766E-4,7.99998669008048,0.31023531291533
68.0,68.0,train,0.0016732492616470208,89.3952949634076,0.6504379330055592
69.0,69.0,train,3.224352623688829E-4,2.733568947403388,0.2639272316872312
70.0,70.0,train,4.544046890944896E-4,15.70215579384537,0.3356880028278206
71.0,71.0,train,5.301006028987672E-4,21.655939480101274,0.3708688766721657
72.0,72.0,train,4.7383395272613605E-4,18.034801166493338,0.34508809777731114
73.0,73.0,train,4.932649302261921E-4,19.82433942168646,0.3542266743360275
74.0,74.0,train,8.16690622560353E-4,41.51901882322476,0.4759441898850415
75.0,75.0,train,0.0018881241539805574,95.01391375000813,0.6773852259133389
76.0,76.0,train,0.0016109902368265441,85.86330877107534,0.6417680783749358
77.0,77.0,train,4.9545533039431E-4,20.014187068490184,0.3552408705540223
78.0,78.0,train,2.9667672788209347E-4,2.412176026630836,0.2480732498231859
79.0,79.0,train,7.934877557486785E-4,39.21126039674557,0.4687607868730204
80.0,80.0,train,4.9545533039431E-4,20.014187068490184,0.3552408705540223
81.0,81.0,train,3.6038111177431865E-4,3.4798049955156616,0.28610115936301855
82.0,82.0,train,4.899851267335877E-4,19.464290167557543,0.35270208437798756
83.0,83.0,train,0.0016342540953523984,87.16069042180051,0.6450575406136927
84.0,84.0,train,0.0015766172208427464,82.98233043058787,0.6367946591466441
85.0,85.0,train,8.47463789803119E-4,44.267762538569116,0.48517688920426894
86.0,86.0,train,0.0019491528523053858,96.16167953611897,0.6842974431471809
87.0,87.0,train,7.009327312710371E-4,33.43358067000715,0.438033705289113
88.0,88.0,train,6.655593395029246E-4,31.060068530883797,0.42533011939340887
89.0,89.0,train,0.0013736025250362938,68.25269337870687,0.6043525570795624
90.0,90.0,train,0.0016675263987456087,89.14444844961294,0.649658551524729
91.0,91.0,train,0.0014154068561771178,70.2747830897509,0.6114982369660624
92.0,92.0,train,0.0016112613284279419,86.18528380764592,0.641806761241521
93.0,93.0,train,4.2174015092105206E-4,11.311694432005522,0.31926131632789345
94.0,94.0,train,0.001437455173720398,71.5870305849143,0.6151640056338671
95.0,95.0,train,0.0018051738692670325,92.78028750723199,0.6674899518509838
96.0,96.0,train,0.0014486849394217702,72.15990033326099,0.6170046116858454
97.0,97.0,train,0.0015874228578120746,83.78912650070444,0.6383729405489733
98.0,98.0,train,0.0016586145000632286,88.38660001753148,0.648437919647085
99.0,99.0,train,0.0011165828234219227,56.64070288618072,0.5539072377534777
100.0,100.0,train,0.0010376822828905964,53.517407645527044,0.535735713738326
101.0,101.0,train,6.737387027871886E-4,31.712550751034936,0.42831834312981043
102.0,102.0,train,9.661338515332421E-4,50.02326237305207,0.5179284234130258
103.0,103.0,train,6.695186423919819E-4,31.260986457009686,0.4267804901884671
104.0,104.0,train,4.360981682447899E-4,13.797558852564958,0.32658081453810806
105.0,105.0,train,0.0014486849394217702,72.15990033326099,0.6170046116858454
106.0,106.0,train,0.0013441285130348737,66.0061231275122,0.5991544453369346
107.0,107.0,train,7.102825654198573E-4,34.3614502090617,0.44129819400108555
108.0,108.0,train,5.450171667877163E-4,22.2507033435221,0.3773666308275406
109.0,109.0,train,0.0016109902368265441,85.86330877107534,0.6417680783749358
110.0,110.0,train,0.0010367770263942653,53.45988478035274,0.5355186305727635
111.0,111.0,train,0.001865497715877698,93.88177348027193,0.6747449739124046
112.0,112.0,train,4.977808908451265E-4,20.196284481776548,0.3563141677724508
113.0,113.0,train,3.244752912473172E-4,2.7622583304592734,0.2651543152389132
114.0,114.0,train,0.001511238351189404,77.9693840324582,0.6269435505510614
115.0,115.0,train,5.59794455860507E-4,23.177893828857385,0.38367271087331833
116.0,116.0,train,2.2973778173364848E-4,1.466431339803973,0.20349056148745592
117.0,117.0,train,0.0019143023866548948,95.58330781658202,0.6803869447209301
118.0,118.0,train,8.568734987410704E-4,44.77944530816536,0.4879354329156565
119.0,119.0,train,4.46205768588594E-4,14.913297452400162,0.331639818681186
120.0,120.0,train,0.0014486849394217702,72.15990033326099,0.6170046116858454
121.0,121.0,train,8.45445688004171E-4,44.03935043684382,0.48458138871758644
122.0,122.0,train,0.0012611841408164993,61.83446510524092,0.5837649799454588
123.0,123.0,train,0.0013360206772654812,65.58508885450291,0.59770048538752
124.0,124.0,train,4.8047929456973646E-4,18.671261496601932,0.3482424284215054
125.0,125.0,train,0.0017530022473112175,91.53791781189722,0.6609492440218143
126.0,126.0,train,0.0014990733445652872,77.01187735375193,0.6250512954703891
127.0,127.0,train,0.0015883662571416503,84.68484378899493,0.6385100835317713
128.0,128.0,train,0.0015257370131669162,79.46817560466216,0.6291740060718426
129.0,129.0,train,4.2706456948334785E-4,12.157425250584923,0.3219941110213209
130.0,130.0,train,0.0016446071326372638,87.8174066385619,0.6465020936732911
131.0,131.0,train,0.0014745553553759362,74.85075504968394,0.6211786109542803
132.0,132.0,train,0.0017547704133787222,91.65440776650354,0.6611751272434038
133.0,133.0,train,0.0014238868284167396,70.70538900744245,0.612916357559991
134.0,134.0,train,4.03639100920878E-4,7.847934875761698,0.30980378712870343
135.0,135.0,train,0.0011712896669683504,59.38943082481835,0.5656937109598498
136.0,136.0,train,6.555479421303406E-4,30.374472401520947,0.421629793551102
137.0,137.0,train,3.9143075742800997E-4,5.892102617596242,0.30327531688424997
138.0,138.0,train,8.416131870228955E-4,43.760975213988225,0.4834466955610851
139.0,139.0,train,0.001550509651883814,81.43082393623106,0.6329239041402779
140.0,140.0,train,2.777207199658674E-4,2.210272088705003,0.2359628689448123
141.0,141.0,train,4.911945716655475E-4,19.557386655209104,0.3532651221235278
142.0,142.0,train,0.001670171023412214,89.31165230241324,0.6500191474132292
143.0,143.0,train,0.0015991718705642066,85.05927696500531,0.6400735203412619
144.0,144.0,train,8.16690622560353E-4,41.51901882322476,0.4759441898850415
145.0,145.0,train,6.104284465827768E-4,26.493144435407643,0.4043441119990262
146.0,146.0,train,0.0014910468327943621,75.93739377032621,0.6237922326994847
147.0,147.0,train,0.0012980632072322775,63.577390806921976,0.5907509565778036
148.0,148.0,train,0.001888283010644428,95.01736689122333,0.6774036111875444
149.0,149.0,train,0.0014718881319207668,74.57229356418975,0.6207524854213442
150.0,150.0,train,7.960077386967624E-4,39.83564360159456,0.4695504697411173
151.0,151.0,train,7.900743139882406E-4,38.924171373683414,0.4676873653057898
152.0,152.0,train,6.599185298637292E-4,30.700062623749268,0.4232510565957725
153.0,153.0,train,0.0018102218243290764,92.88367829375983,0.6681094443730479
154.0,154.0,train,6.35152583540721E-4,28.426809047006543,0.41394205264064754
155.0,155.0,train,0.0011743698098627203,59.67381492523424,0.5663388278947397
156.0,156.0,train,0.001508377867500887,77.60983184823932,0.6265003246035259
157.0,157.0,train,8.278254454127566E-4,42.43340900948292,0.47932289472838135
158.0,158.0,train,0.0013131635639664675,64.01319234072793,0.5935442021781798
159.0,159.0,train,4.297706268643022E-4,12.656865112465685,0.3233746213836107
160.0,160.0,train,7.715562996312373E-4,37.749628541581146,0.4617875852352964
161.0,161.0,train,0.0021475028435239906,97.17495321194622,0.7048503598952067
162.0,162.0,train,5.728447488000208E-4,24.037875061896326,0.3891365352222927
163.0,163.0,train,4.833723024481981E-4,18.85834818268829,0.3496061729853815
164.0,164.0,train,3.0648259559498697E-4,2.5092202687863088,0.2541884627445051
165.0,165.0,train,4.56619832148128E-4,16.031552433470306,0.33677332026948903
166.0,166.0,train,8.332596976854018E-4,42.755431188512745,0.4809560719442737
167.0,167.0,train,0.0014003482593961047,68.86929541672089,0.6089541845107806
168.0,168.0,train,6.934399133898545E-4,32.79782856418114,0.43538992727043196
169.0,169.0,train,0.002420912029080366,99.21274171937623,0.729155406093389
170.0,170.0,train,0.0015874228578120746,83.78912650070444,0.6383729405489733
171.0,171.0,train,5.391943093077461E-4,21.963056273234614,0.3748461908769504
172.0,172.0,train,0.0014978189437166289,76.61918117302767,0.6248550822869147
173.0,173.0,train,0.0015584968739081936,81.89734347479168,0.6341168348218815
174.0,174.0,train,0.0015741207335168456,82.83775481714532,0.6364280588002661
175.0,175.0,train,5.139757961709885E-4,21.05911131101544,0.36369052052234146
176.0,176.0,train,6.305887899701582E-4,28.012819807635953,0.4121937295771503
177.0,177.0,train,0.0016599867914882903,88.81083545537614,0.6486264313797012
178.0,178.0,train,0.0018875839625167056,94.61307567189608,0.6773226911780826
179.0,179.0,train,9.328954847722166E-4,48.667551459232115,0.5091827769830578
180.0,180.0,train,0.001550509651883814,81.43082393623106,0.6329239041402779
181.0,181.0,train,4.648232301798731E-4,16.972617118282706,0.340761906517305
182.0,182.0,train,4.3235315426638424E-4,13.033236875174406,0.3246868796862056
183.0,183.0,train,0.001562115405424982,82.1484471092047,0.6346547319110355
184.0,184.0,train,5.172975500729088E-4,21.207128811003216,0.36518264672659956
185.0,185.0,train,7.38561869508994E-4,36.06136903141126,0.4509450440831877
186.0,186.0,train,3.9296331980261405E-4,6.00518966952413,0.3041016327540327
187.0,187.0,train,5.559864146481559E-4,22.990590078541388,0.38205991156598096
188.0,188.0,train,7.994489185333105E-4,40.06855592202032,0.4706250423148603
189.0,189.0,train,0.002470917731784721,99.4598122600947,0.7331741335553338
190.0,190.0,train,0.0015306938189945897,79.889453972971,0.6299304493172141
191.0,191.0,train,5.099296788194859E-4,20.777062984113318,0.36186350865506123
192.0,192.0,train,0.001463658621767127,73.36948220314866,0.6194316450887005
193.0,193.0,train,4.1599487518196855E-4,10.19364834312877,0.31628769526828343
194.0,194.0,train,0.001460430614971676,73.09522851488136,0.6189110328069622
195.0,195.0,train,7.944706412387277E-4,39.40464711081692,0.46906907158896977
196.0,196.0,train,0.0018875839625167056,94.61307567189608,0.6773226911780826
197.0,197.0,train,5.817784847110614E-4,24.596749871840906,0.3928213416635369
