Raw value,Corresponding cumulative value,Corresponding logistic value,Fractional area,Training omission,Test omission
1.71846E-4,0.017184648,0.087489032,1,0,0
1.72977E-4,0.034482394,0.088014144,0.998341625,0,0
2.12661E-4,0.055748464,0.10606412,0.99668325,0,0
2.27268E-4,0.101031889,0.112529843,0.993366501,0,0
2.82582E-4,0.205014363,0.136187966,0.986733002,0,0
3.27394E-4,0.330579256,0.154449045,0.980099502,0,0
3.80616E-4,0.404767226,0.175158827,0.976782753,0,0
4.34172E-4,0.525613362,0.194999252,0.971807629,0,0
4.53432E-4,0.615317864,0.201902979,0.968490879,0,0
4.74716E-4,0.708878598,0.20939574,0.965174129,0,0
4.82179E-4,0.757096492,0.211989794,0.963515755,0,0
4.86444E-4,0.805740873,0.213464584,0.96185738,0,0
4.94878E-4,0.90424558,0.216364895,0.95854063,0.003333333,0
5.43508E-4,1.012943905,0.232679316,0.955223881,0.006666667,0
6.17117E-4,1.134367202,0.256120783,0.951907131,0.006666667,0
6.57684E-4,1.26505289,0.268437606,0.948590381,0.006666667,0
6.60135E-4,1.331066417,0.269168876,0.946932007,0.006666667,0
6.88484E-4,1.46807827,0.277520191,0.943615257,0.006666667,0
6.89469E-4,1.537025215,0.277806995,0.941956882,0.006666667,0
7.22784E-4,1.817874182,0.287372952,0.935323383,0.006666667,0
7.51737E-4,2.041440278,0.295482985,0.930348259,0.006666667,0
7.62165E-4,2.268600047,0.298358933,0.925373134,0.006666667,0
8.02954E-4,2.505034187,0.309386048,0.92039801,0.006666667,0
8.35642E-4,2.752207393,0.317976103,0.915422886,0.006666667,0
8.38752E-4,3.003363086,0.318782503,0.910447761,0.006666667,0
8.81472E-4,3.264955044,0.329666316,0.905472637,0.006666667,0
9.20113E-4,3.536550946,0.339215653,0.900497512,0.006666667,0
9.41781E-4,3.815783005,0.344452274,0.895522388,0.006666667,0
9.57867E-4,4.006190604,0.348286604,0.892205638,0.01,0
9.76456E-4,4.296029816,0.352662013,0.887230514,0.013333333,0
9.88315E-4,4.590967265,0.355422661,0.88225539,0.016666667,0
1.0147E-3,4.792519639,0.361481337,0.87893864,0.016666667,0
1.03337E-3,5.101140524,0.365701129,0.873963516,0.02,0
1.04091E-3,5.309037603,0.367388387,0.870646766,0.026666667,0
1.04204E-3,5.517373595,0.367640783,0.867330017,0.026666667,0
1.05338E-3,5.832331282,0.370160366,0.862354892,0.03,0
1.05497E-3,6.043264811,0.370511022,0.859038143,0.03,0
1.05796E-3,6.254628114,0.371171388,0.855721393,0.03,0
1.08447E-3,6.57854685,0.376967804,0.850746269,0.033333333,0
1.08661E-3,6.795733796,0.377429397,0.847429519,0.036666667,0
1.08918E-3,7.013369575,0.377984829,0.844112769,0.04,0
1.09757E-3,7.341086026,0.379791379,0.839137645,0.04,0
1.11644E-3,7.564313436,0.383814979,0.835820896,0.04,0
1.12818E-3,7.788884765,0.38629105,0.832504146,0.04,0
1.12966E-3,8.014774353,0.386601689,0.829187396,0.04,0
1.13218E-3,8.353993119,0.387130249,0.824212272,0.04,0
1.13851E-3,8.581655374,0.388455304,0.820895522,0.04,0
1.14172E-3,8.809945971,0.389123554,0.817578773,0.04,0
1.14415E-3,9.038683959,0.389628681,0.814262023,0.046666667,0
1.15062E-3,9.268271918,0.390971117,0.810945274,0.046666667,0
1.16273E-3,9.500012345,0.393466872,0.807628524,0.05,0
1.17159E-3,9.851022214,0.39528089,0.8026534,0.056666667,0
1.17739E-3,10.086318372,0.396461053,0.79933665,0.056666667,0
1.18389E-3,10.322551102,0.397779702,0.7960199,0.056666667,0
1.1871E-3,10.559663906,0.398428963,0.792703151,0.056666667,0
1.19215E-3,10.797733331,0.399446733,0.789386401,0.056666667,0
1.19282E-3,11.036255721,0.39958129,0.786069652,0.06,0
1.20424E-3,11.276684539,0.401869638,0.782752902,0.06,0
1.20787E-3,11.517993009,0.402593171,0.779436153,0.063333333,0
1.21304E-3,11.760374435,0.403621154,0.776119403,0.066666667,0
1.2153E-3,12.003350305,0.404067729,0.772802653,0.07,0
1.22607E-3,12.369770483,0.406194029,0.767827529,0.073333333,0
1.23298E-3,12.615878435,0.407551797,0.764510779,0.073333333,0
1.23944E-3,12.863301671,0.408813822,0.76119403,0.073333333,0
1.24344E-3,13.111788572,0.409592127,0.75787728,0.073333333,0
1.24458E-3,13.360683693,0.409813801,0.754560531,0.073333333,0
1.25577E-3,13.611566156,0.411980506,0.751243781,0.073333333,0
1.2599E-3,13.86351271,0.412775289,0.747927032,0.076666667,0
1.26281E-3,14.115889745,0.413336154,0.744610282,0.076666667,0
1.2653E-3,14.36894657,0.413813259,0.741293532,0.083333333,0
1.26904E-3,14.622558628,0.41452964,0.737976783,0.086666667,0
1.27227E-3,14.87684999,0.415146612,0.734660033,0.093333333,0
1.27236E-3,15.004086438,0.415164457,0.733001658,0.093333333,0
1.2761E-3,15.259061238,0.415877007,0.729684909,0.093333333,0
1.28272E-3,15.51542082,0.417133541,0.726368159,0.093333333,0
1.28304E-3,15.771998377,0.417193673,0.72305141,0.096666667,0
1.28392E-3,16.02872955,0.417361829,0.71973466,0.096666667,0
1.28932E-3,16.286164296,0.418382282,0.71641791,0.1,0
1.29458E-3,16.544749035,0.419373471,0.713101161,0.1,0
1.29895E-3,16.804389767,0.420194678,0.709784411,0.103333333,0
1.30061E-3,17.064439578,0.420506193,0.706467662,0.106666667,0
1.30211E-3,17.32482889,0.420785571,0.703150912,0.106666667,0
1.30646E-3,17.585864343,0.421600162,0.699834163,0.11,0
1.30911E-3,17.847564415,0.422093576,0.696517413,0.11,0
1.31705E-3,18.110211811,0.423569221,0.693200663,0.113333333,0
1.32277E-3,18.374282734,0.424628153,0.689883914,0.113333333,0
1.32288E-3,18.506571084,0.424648572,0.688225539,0.113333333,0
1.32366E-3,18.771261739,0.424792648,0.684908789,0.116666667,0
1.32548E-3,19.036228715,0.425127837,0.68159204,0.12,0
1.32592E-3,19.301376889,0.425207972,0.67827529,0.123333333,0
1.32639E-3,19.566621854,0.425296284,0.674958541,0.123333333,0
1.3317E-3,19.832517047,0.426271422,0.671641791,0.126666667,0
1.33392E-3,20.099263093,0.426679435,0.668325041,0.13,0
1.33708E-3,20.366501566,0.427259236,0.665008292,0.13,0
1.33729E-3,20.500231052,0.427297936,0.663349917,0.133333333,0
1.34425E-3,20.768749939,0.428568626,0.660033167,0.136666667,0
1.35226E-3,21.038630602,0.430023958,0.656716418,0.143333333,0
1.35417E-3,21.309290214,0.430370074,0.653399668,0.146666667,0
1.35621E-3,21.58037477,0.430738242,0.650082919,0.153333333,0
1.35779E-3,21.851777094,0.431024544,0.646766169,0.156666667,0
1.36222E-3,22.123908462,0.431822248,0.64344942,0.16,0
1.36396E-3,22.260304768,0.432136773,0.641791045,0.16,0
1.36711E-3,22.533685934,0.432703142,0.638474295,0.16,0
1.36888E-3,22.807338138,0.433020396,0.635157546,0.166666667,0
1.37171E-3,23.081507216,0.433526486,0.631840796,0.17,0
1.37616E-3,23.356518875,0.434321987,0.628524046,0.173333333,0
1.37777E-3,23.632032724,0.434609415,0.625207297,0.176666667,0
1.38059E-3,23.770091263,0.435111679,0.623548922,0.176666667,0
1.38372E-3,24.046806714,0.43567003,0.620232172,0.176666667,0
1.38793E-3,24.324107354,0.436415398,0.616915423,0.18,0
1.38933E-3,24.601845998,0.43666357,0.613598673,0.18,0
1.39174E-3,24.880165587,0.437090401,0.610281924,0.18,0
