variable,x,y
bio10,77.4,0.36603614687919617
bio10,77.8944,0.36603614687919617
bio10,78.3888,0.36603614687919617
bio10,78.8832,0.36603614687919617
bio10,79.3776,0.36603614687919617
bio10,79.872,0.36603614687919617
bio10,80.3664,0.36603614687919617
bio10,80.86080000000001,0.36603614687919617
bio10,81.35520000000001,0.36603614687919617
bio10,81.84960000000001,0.36603614687919617
bio10,82.34400000000001,0.36603614687919617
bio10,82.83840000000001,0.36603614687919617
bio10,83.3328,0.36603614687919617
bio10,83.8272,0.36603614687919617
bio10,84.3216,0.36603614687919617
bio10,84.816,0.36603614687919617
bio10,85.3104,0.36603614687919617
bio10,85.8048,0.36603614687919617
bio10,86.29920000000001,0.36603614687919617
bio10,86.79360000000001,0.36603614687919617
bio10,87.28800000000001,0.36603614687919617
bio10,87.78240000000001,0.36603614687919617
bio10,88.27680000000001,0.36603614687919617
bio10,88.77120000000001,0.36603614687919617
bio10,89.2656,0.36603614687919617
bio10,89.76,0.36603614687919617
bio10,90.2544,0.36603614687919617
bio10,90.7488,0.36603614687919617
bio10,91.2432,0.36603614687919617
bio10,91.7376,0.36603614687919617
bio10,92.23200000000001,0.36603614687919617
bio10,92.72640000000001,0.36603614687919617
bio10,93.22080000000001,0.36603614687919617
bio10,93.71520000000001,0.36603614687919617
bio10,94.20960000000001,0.36603614687919617
bio10,94.70400000000001,0.36603614687919617
bio10,95.1984,0.36603614687919617
bio10,95.6928,0.36603614687919617
bio10,96.1872,0.36603614687919617
bio10,96.6816,0.36603614687919617
bio10,97.176,0.36603614687919617
bio10,97.6704,0.36603614687919617
bio10,98.16480000000001,0.36606088280677795
bio10,98.6592,0.36613500118255615
bio10,99.15360000000001,0.36620911955833435
bio10,99.64800000000001,0.36628326773643494
bio10,100.14240000000001,0.3663574159145355
bio10,100.63680000000001,0.3664315640926361
bio10,101.1312,0.3665057122707367
bio10,101.6256,0.36657989025115967
bio10,102.12,0.36665406823158264
bio10,102.6144,0.3667282462120056
bio10,103.1088,0.3668024241924286
bio10,103.60320000000002,0.36687660217285156
bio10,104.0976,0.3669508099555969
bio10,104.59200000000001,0.3670249879360199
bio10,105.08640000000001,0.36709922552108765
bio10,105.58080000000001,0.367173433303833
bio10,106.07520000000001,0.36724764108657837
bio10,106.56960000000001,0.3673218786716461
bio10,107.06400000000001,0.36739611625671387
bio10,107.5584,0.3674703538417816
bio10,108.0528,0.36754459142684937
bio10,108.5472,0.3676188588142395
bio10,109.04160000000002,0.36769309639930725
bio10,109.536,0.3677673637866974
bio10,110.03040000000001,0.3678416311740875
bio10,110.5248,0.36791592836380005
bio10,111.01920000000001,0.3679901957511902
bio10,111.51360000000001,0.3680644929409027
bio10,112.00800000000001,0.36813879013061523
bio10,112.50240000000001,0.36821308732032776
bio10,112.99680000000001,0.3682873845100403
bio10,113.49120000000002,0.3683617115020752
bio10,113.9856,0.3684360384941101
bio10,114.48,0.368510365486145
bio10,114.9744,0.36858469247817993
bio10,115.46880000000002,0.36865904927253723
bio10,115.9632,0.36873337626457214
bio10,116.45760000000001,0.36880773305892944
bio10,116.952,0.36888208985328674
bio10,117.44640000000001,0.36895644664764404
bio10,117.94080000000001,0.36903083324432373
bio10,118.43520000000001,0.3691052198410034
bio10,118.92960000000002,0.3691795766353607
bio10,119.424,0.3692539930343628
