variable,x,y
bio3,22.9,0.41700151562690735
bio3,23.0464,0.41700151562690735
bio3,23.1928,0.41700151562690735
bio3,23.339199999999998,0.41700151562690735
bio3,23.485599999999998,0.41700151562690735
bio3,23.631999999999998,0.41700151562690735
bio3,23.778399999999998,0.41700151562690735
bio3,23.924799999999998,0.41700151562690735
bio3,24.071199999999997,0.41700151562690735
bio3,24.217599999999997,0.41700151562690735
bio3,24.363999999999997,0.41700151562690735
bio3,24.510399999999997,0.41700151562690735
bio3,24.656799999999997,0.41700151562690735
bio3,24.803199999999997,0.41700151562690735
bio3,24.949599999999997,0.41700151562690735
bio3,25.095999999999997,0.41700151562690735
bio3,25.242399999999996,0.41700151562690735
bio3,25.3888,0.41700151562690735
bio3,25.5352,0.41700151562690735
bio3,25.6816,0.41700151562690735
bio3,25.828,0.41700151562690735
bio3,25.9744,0.41700151562690735
bio3,26.1208,0.41700151562690735
bio3,26.2672,0.41700151562690735
bio3,26.4136,0.41700151562690735
bio3,26.56,0.41700151562690735
bio3,26.7064,0.41700151562690735
bio3,26.8528,0.41700151562690735
bio3,26.9992,0.41700151562690735
bio3,27.145599999999998,0.41700151562690735
bio3,27.291999999999998,0.41700151562690735
bio3,27.438399999999998,0.41700151562690735
bio3,27.584799999999998,0.41700151562690735
bio3,27.731199999999998,0.41700151562690735
bio3,27.877599999999997,0.41700151562690735
bio3,28.023999999999997,0.41700151562690735
bio3,28.170399999999997,0.41700151562690735
bio3,28.316799999999997,0.41700151562690735
bio3,28.463199999999997,0.41700151562690735
bio3,28.609599999999997,0.41700151562690735
bio3,28.755999999999997,0.41700151562690735
bio3,28.902399999999997,0.41700151562690735
bio3,29.0488,0.41789510846138
bio3,29.195199999999996,0.42057913541793823
bio3,29.341599999999996,0.4232678711414337
bio3,29.488,0.42596113681793213
bio3,29.6344,0.42865878343582153
bio3,29.7808,0.43136072158813477
bio3,29.9272,0.4340667426586151
bio3,30.0736,0.43677669763565063
bio3,30.22,0.439490407705307
bio3,30.3664,0.4422077536582947
bio3,30.5128,0.4449285864830017
bio3,30.6592,0.4476526975631714
bio3,30.8056,0.4503799378871918
bio3,30.951999999999998,0.4531102180480957
bio3,31.098399999999998,0.4558432996273041
bio3,31.244799999999998,0.45857903361320496
bio3,31.391199999999998,0.461317241191864
bio3,31.537599999999998,0.4640578329563141
bio3,31.683999999999997,0.4668005704879761
bio3,31.830399999999997,0.4695453345775604
bio3,31.976799999999997,0.4722919464111328
bio3,32.1232,0.4750401973724365
bio3,32.2696,0.4777899980545044
bio3,32.416,0.4805411398410797
bio3,32.5624,0.48329347372055054
bio3,32.7088,0.48604679107666016
bio3,32.855199999999996,0.4888010025024414
bio3,33.001599999999996,0.491555780172348
bio3,33.147999999999996,0.4943111538887024
bio3,33.294399999999996,0.4970668852329254
bio3,33.440799999999996,0.49982279539108276
bio3,33.587199999999996,0.5025786757469177
bio3,33.733599999999996,0.5053344368934631
bio3,33.879999999999995,0.5080899000167847
bio3,34.026399999999995,0.5108448266983032
bio3,34.172799999999995,0.5135990381240845
bio3,34.319199999999995,0.5163524746894836
bio3,34.465599999999995,0.5191049575805664
bio3,34.611999999999995,0.5218562483787537
bio3,34.758399999999995,0.5246062278747559
bio3,34.904799999999994,0.5273547172546387
bio3,35.051199999999994,0.5301015377044678
bio3,35.197599999999994,0.5328465700149536
bio3,35.343999999999994,0.5355895757675171
bio3,35.490399999999994,0.5383303761482239
bio3,35.636799999999994,0.5384321808815002
bio3,35.783199999999994,0.5383487939834595
bio3,35.92959999999999,0.5382654070854187
bio3,36.07599999999999,0.5381820797920227
bio3,36.22239999999999,0.5380986928939819
bio3,36.36879999999999,0.5380153059959412
bio3,36.51519999999999,0.5379319190979004
bio3,36.66159999999999,0.5378485321998596
bio3,36.80799999999999,0.5377651453018188
bio3,36.95439999999999,0.5376817584037781
bio3,37.10079999999999,0.5375983715057373
bio3,37.24719999999999,0.5375149846076965
bio3,37.3936,0.5374315977096558
bio3,37.54,0.5373481512069702
bio3,37.6864,0.5372647643089294
bio3,37.83279999999999,0.5371813774108887
bio3,37.97919999999999,0.5370979905128479
bio3,38.1256,0.5370145440101624
bio3,38.272,0.5369311571121216
bio3,38.4184,0.5368477702140808
bio3,38.5648,0.5367643237113953
bio3,38.7112,0.5366809368133545
bio3,38.8576,0.536597490310669
bio3,39.004,0.5365141034126282
bio3,39.1504,0.5364306569099426
bio3,39.29679999999999,0.5363472700119019
bio3,39.4432,0.5362638235092163
bio3,39.5896,0.5361803770065308
bio3,39.73599999999999,0.53609699010849
bio3,39.8824,0.5360135436058044
bio3,40.02879999999999,0.5359300971031189
bio3,40.1752,0.5358467102050781
bio3,40.3216,0.5357632637023926
bio3,40.467999999999996,0.535679817199707
bio3,40.614399999999996,0.5355963706970215
bio3,40.76079999999999,0.5355129241943359
bio3,40.907199999999996,0.5354294776916504
bio3,41.053599999999996,0.5353460311889648
bio3,41.199999999999996,0.5352625846862793
bio3,41.346399999999996,0.5351791381835938
bio3,41.492799999999995,0.5350956916809082
bio3,41.639199999999995,0.5350122451782227
bio3,41.7856,0.5349287986755371
bio3,41.931999999999995,0.5348453521728516
bio3,42.078399999999995,0.5347618460655212
bio3,42.224799999999995,0.5346783995628357
bio3,42.371199999999995,0.5345949530601501
bio3,42.5176,0.5345114469528198
bio3,42.663999999999994,0.5344280004501343
bio3,42.8104,0.5343445539474487
bio3,42.956799999999994,0.5342610478401184
bio3,43.103199999999994,0.5341776013374329
bio3,43.2496,0.5340940952301025
bio3,43.395999999999994,0.534010648727417
bio3,43.5424,0.5009894967079163
bio3,43.68879999999999,0.5009056329727173
bio3,43.8352,0.5008217692375183
bio3,43.9816,0.5007379055023193
bio3,44.128,0.5006540417671204
bio3,44.2744,0.5005701780319214
bio3,44.42079999999999,0.5004863142967224
bio3,44.5672,0.5004024505615234
bio3,44.71359999999999,0.5003185868263245
bio3,44.86,0.5002347230911255
bio3,45.0064,0.5001508593559265
bio3,45.1528,0.5000669956207275
bio3,45.2992,0.49998313188552856
bio3,45.44559999999999,0.4998992681503296
bio3,45.592,0.4998154044151306
bio3,45.7384,0.49973154067993164
bio3,45.8848,0.49964767694473267
bio3,46.0312,0.4995638132095337
bio3,46.1776,0.49947991967201233
bio3,46.324,0.49939605593681335
bio3,46.4704,0.4993121922016144
bio3,46.6168,0.4992283284664154
bio3,46.7632,0.49914446473121643
bio3,46.9096,0.49906060099601746
bio3,47.056,0.4989767372608185
bio3,47.2024,0.4988928735256195
bio3,47.3488,0.49880900979042053
bio3,47.4952,0.49872514605522156
bio3,47.6416,0.4986412823200226
bio3,47.788,0.4985574185848236
bio3,47.9344,0.49847355484962463
bio3,48.080799999999996,0.49838969111442566
bio3,48.227199999999996,0.4983058273792267
bio3,48.373599999999996,0.4982219636440277
bio3,48.519999999999996,0.49813809990882874
bio3,48.666399999999996,0.49805423617362976
bio3,48.812799999999996,0.4979703724384308
bio3,48.959199999999996,0.4978865087032318
bio3,49.105599999999995,0.49780264496803284
bio3,49.251999999999995,0.49771878123283386
bio3,49.398399999999995,0.4976349174976349
bio3,49.544799999999995,0.4975510537624359
bio3,49.691199999999995,0.49746719002723694
bio3,49.837599999999995,0.49738332629203796
bio3,49.983999999999995,0.497299462556839
bio3,50.130399999999995,0.49721559882164
bio3,50.276799999999994,0.49713173508644104
bio3,50.423199999999994,0.49704787135124207
bio3,50.569599999999994,0.4969640076160431
bio3,50.715999999999994,0.4968801438808441
bio3,50.862399999999994,0.49679628014564514
bio3,51.008799999999994,0.49671241641044617
bio3,51.155199999999994,0.4966285526752472
bio3,51.30159999999999,0.4965446889400482
bio3,51.44799999999999,0.49646082520484924
bio3,51.59439999999999,0.49637696146965027
bio3,51.74079999999999,0.4962930977344513
bio3,51.88719999999999,0.4962092339992523
bio3,52.03359999999999,0.49612537026405334
bio3,52.17999999999999,0.49604150652885437
bio3,52.32639999999999,0.4959576725959778
bio3,52.47279999999999,0.4958738088607788
bio3,52.61919999999999,0.49578994512557983
bio3,52.76559999999999,0.49570608139038086
bio3,52.91199999999999,0.4956222176551819
bio3,53.05839999999999,0.4955383539199829
bio3,53.20479999999999,0.49545449018478394
bio3,53.35119999999999,0.49537065625190735
bio3,53.49759999999999,0.4952867925167084
bio3,53.64399999999999,0.4952029287815094
bio3,53.79039999999999,0.4951190650463104
bio3,53.93679999999999,0.49503520131111145
bio3,54.08319999999999,0.49495136737823486
bio3,54.22959999999999,0.4948675036430359
bio3,54.37599999999999,0.4947836399078369
bio3,54.52239999999999,0.49469977617263794
bio3,54.66879999999999,0.49461594223976135
bio3,54.81519999999999,0.4945320785045624
bio3,54.96159999999999,0.4944482147693634
bio3,55.108,0.49436435103416443
bio3,55.25439999999999,0.49428051710128784
bio3,55.4008,0.49419665336608887
bio3,55.54719999999999,0.4941127896308899
bio3,55.69359999999999,0.4940289556980133
bio3,55.83999999999999,0.49394509196281433
bio3,55.986399999999996,0.49386122822761536
bio3,56.132799999999996,0.49377739429473877
bio3,56.279199999999996,0.4936935305595398
bio3,56.42559999999999,0.4936096668243408
bio3,56.57199999999999,0.49352583289146423
bio3,56.718399999999995,0.49344196915626526
bio3,56.864799999999995,0.49335813522338867
bio3,57.011199999999995,0.4932742714881897
bio3,57.15759999999999,0.4931904375553131
bio3,57.30399999999999,0.49310657382011414
bio3,57.450399999999995,0.49302271008491516
bio3,57.596799999999995,0.4929388761520386
bio3,57.743199999999995,0.4928550124168396
bio3,57.88959999999999,0.492771178483963
bio3,58.035999999999994,0.49268731474876404
bio3,58.182399999999994,0.49260348081588745
bio3,58.328799999999994,0.49251964688301086
bio3,58.475199999999994,0.4924357831478119
bio3,58.62159999999999,0.4923519492149353
bio3,58.767999999999994,0.49226808547973633
bio3,58.91439999999999,0.49218425154685974
bio3,59.06079999999999,0.49210041761398315
bio3,59.20719999999999,0.4920165538787842
bio3,59.35359999999999,0.4919327199459076
bio3,59.49999999999999,0.491848886013031
bio3,59.64639999999999,0.49176502227783203
bio3,59.79279999999999,0.49168118834495544
bio3,59.93919999999999,0.49159735441207886
bio3,60.08559999999999,0.4915134906768799
bio3,60.23199999999999,0.4914296567440033
bio3,60.37839999999999,0.4913458228111267
bio3,60.52479999999999,0.4912619888782501
bio3,60.6712,0.49117812514305115
bio3,60.81759999999999,0.49109429121017456
bio3,60.96399999999999,0.491010457277298
bio3,61.11039999999999,0.4909266233444214
bio3,61.25679999999999,0.4908427894115448
bio3,61.4032,0.4907589554786682
bio3,61.54959999999999,0.4906751215457916
bio3,61.69599999999999,0.49059128761291504
bio3,61.84239999999999,0.49050745368003845
bio3,61.9888,0.4904235899448395
bio3,62.1352,0.4903397560119629
bio3,62.28159999999999,0.4902559220790863
bio3,62.42799999999999,0.4901720881462097
bio3,62.57439999999999,0.49008825421333313
bio3,62.7208,0.49000445008277893
bio3,62.8672,0.48992061614990234
bio3,63.01359999999999,0.48983678221702576
bio3,63.15999999999999,0.48975294828414917
bio3,63.30639999999999,0.4896691143512726
bio3,63.452799999999996,0.489585280418396
bio3,63.599199999999996,0.4895014464855194
bio3,63.74559999999999,0.4894176125526428
bio3,63.89199999999999,0.4893338084220886
bio3,64.0384,0.48924997448921204
bio3,64.1848,0.48916614055633545
bio3,64.3312,0.48908230662345886
bio3,64.4776,0.48899850249290466
bio3,64.624,0.4889146685600281
bio3,64.7704,0.4888308346271515
bio3,64.9168,0.4887470304965973
bio3,65.0632,0.4886631965637207
bio3,65.2096,0.4885793626308441
bio3,65.356,0.4884955585002899
bio3,65.5024,0.48841172456741333
bio3,65.6488,0.48832792043685913
bio3,65.7952,0.48824408650398254
bio3,65.9416,0.48816028237342834
bio3,66.088,0.48807644844055176
bio3,66.2344,0.48799264430999756
bio3,66.3808,0.48790881037712097
bio3,66.5272,0.4878250062465668
bio3,66.6736,0.4877411723136902
bio3,66.82,0.487657368183136
bio3,66.9664,0.4875735640525818
bio3,67.1128,0.4874897301197052
bio3,67.25919999999999,0.487405925989151
bio3,67.40559999999999,0.4873221218585968
bio3,67.55199999999999,0.4872383177280426
bio3,67.69839999999999,0.487154483795166
bio3,67.84479999999999,0.4870706796646118
bio3,67.99119999999999,0.4869868755340576
bio3,68.13759999999999,0.4869030714035034
bio3,68.28399999999999,0.4868192672729492
bio3,68.43039999999999,0.486735463142395
bio3,68.57679999999999,0.4866516590118408
bio3,68.72319999999999,0.4865678548812866
bio3,68.86959999999999,0.4864840507507324
bio3,69.01599999999999,0.48640021681785583
bio3,69.16239999999999,0.486316442489624
bio3,69.30879999999999,0.4862326383590698
bio3,69.45519999999999,0.4861488342285156
bio3,69.60159999999999,0.4860650300979614
bio3,69.74799999999999,0.4859812259674072
bio3,69.89439999999999,0.485897421836853
bio3,70.04079999999999,0.48581361770629883
bio3,70.18719999999999,0.48572981357574463
bio3,70.33359999999999,0.4856460392475128
bio3,70.47999999999999,0.4855622351169586
bio3,70.62639999999999,0.4854784309864044
bio3,70.77279999999999,0.4853946566581726
bio3,70.91919999999999,0.4853108525276184
bio3,71.06559999999999,0.4852270483970642
bio3,71.21199999999999,0.4851432740688324
bio3,71.35839999999999,0.4850594699382782
bio3,71.50479999999999,0.4849756956100464
bio3,71.65119999999999,0.4848918914794922
bio3,71.79759999999999,0.4848081171512604
bio3,71.94399999999999,0.4847243130207062
bio3,72.09039999999999,0.48464053869247437
bio3,72.23679999999999,0.48455673456192017
bio3,72.38319999999999,0.48447296023368835
bio3,72.52959999999999,0.484228253364563
bio3,72.67599999999999,0.48334866762161255
bio3,72.82239999999999,0.4824691712856293
bio3,72.96879999999999,0.48158979415893555
bio3,73.11519999999999,0.48071059584617615
bio3,73.26159999999999,0.47983142733573914
bio3,73.40799999999999,0.47895240783691406
bio3,73.55439999999999,0.4779232442378998
bio3,73.70079999999999,0.47664016485214233
bio3,73.84719999999999,0.4753573536872864
bio3,73.99359999999999,0.4740749001502991
bio3,74.13999999999999,0.47279277443885803
bio3,74.28639999999999,0.47151100635528564
bio3,74.43279999999999,0.4702296257019043
bio3,74.57919999999999,0.468948632478714
bio3,74.72559999999999,0.4676680266857147
bio3,74.87199999999999,0.46638786792755127
bio3,75.01839999999999,0.46510815620422363
bio3,75.16479999999999,0.4638288915157318
bio3,75.31119999999999,0.4625501036643982
bio3,75.45759999999999,0.46127182245254517
bio3,75.60399999999998,0.4599941074848175
bio3,75.75039999999998,0.45871683955192566
bio3,75.89679999999998,0.4574401378631592
bio3,76.04319999999998,0.4561639726161957
bio3,76.18959999999998,0.45488840341567993
bio3,76.33599999999998,0.45361343026161194
bio3,76.48239999999998,0.4523390233516693
bio3,76.62879999999998,0.4510652720928192
bio3,76.77519999999998,0.44979217648506165
bio3,76.92159999999998,0.4485197067260742
bio3,77.06799999999998,0.4472479224205017
bio3,77.21439999999998,0.4459768235683441
bio3,77.36079999999998,0.44470643997192383
bio3,77.50719999999998,0.44343677163124084
bio3,77.65359999999998,0.44216784834861755
bio3,77.79999999999998,0.44089967012405396
bio3,77.94639999999998,0.43963226675987244
bio3,78.09279999999998,0.43836572766304016
bio3,78.23919999999998,0.4370999038219452
bio3,78.38559999999998,0.4358349144458771
bio3,78.53199999999998,0.4345707595348358
bio3,78.67839999999998,0.4333074688911438
bio3,78.82479999999998,0.43204501271247864
bio3,78.97119999999998,0.4307834506034851
bio3,79.11759999999998,0.4295227825641632
bio3,79.26399999999998,0.4282630383968353
bio3,79.4104,0.42700421810150146
bio3,79.55679999999998,0.425746351480484
bio3,79.70319999999998,0.42448943853378296
bio3,79.84959999999998,0.4232335090637207
bio3,79.99599999999998,0.42197856307029724
bio3,80.1424,0.4207246005535126
bio3,80.28879999999998,0.4194716811180115
bio3,80.43519999999998,0.41821980476379395
bio3,80.58159999999998,0.41696906089782715
bio3,80.728,0.41571930050849915
bio3,80.8744,0.4144706130027771
bio3,81.02079999999998,0.4132230281829834
bio3,81.16719999999998,0.41197657585144043
bio3,81.31359999999998,0.4107312262058258
bio3,81.46,0.4094870388507843
