variable,x,y
bio4,-1356.1,0.23756305873394012
bio4,-1319.9776,0.23756305873394012
bio4,-1283.8552,0.23756305873394012
bio4,-1247.7328,0.23756305873394012
bio4,-1211.6104,0.23756305873394012
bio4,-1175.4879999999998,0.23756305873394012
bio4,-1139.3655999999999,0.23756305873394012
bio4,-1103.2432,0.23756305873394012
bio4,-1067.1208,0.23756305873394012
bio4,-1030.9984,0.23756305873394012
bio4,-994.876,0.23756305873394012
bio4,-958.7536,0.23756305873394012
bio4,-922.6312,0.23756305873394012
bio4,-886.5088,0.23756305873394012
bio4,-850.3864,0.23756305873394012
bio4,-814.264,0.23756305873394012
bio4,-778.1416,0.23756305873394012
bio4,-742.0192,0.23756305873394012
bio4,-705.8968,0.23756305873394012
bio4,-669.7744,0.23756305873394012
bio4,-633.652,0.23756305873394012
bio4,-597.5296,0.23756305873394012
bio4,-561.4072000000001,0.23756305873394012
bio4,-525.2848,0.23756305873394012
bio4,-489.16240000000005,0.23756305873394012
bio4,-453.0400000000001,0.23756305873394012
bio4,-416.9176,0.23756305873394012
bio4,-380.79520000000014,0.23756305873394012
bio4,-344.67280000000005,0.23756305873394012
bio4,-308.5504000000001,0.23756305873394012
bio4,-272.4280000000001,0.23756305873394012
bio4,-236.3055999999999,0.23756305873394012
bio4,-200.18320000000017,0.23756305873394012
bio4,-164.0608000000002,0.23756305873394012
bio4,-127.9384,0.23756305873394012
bio4,-91.81600000000003,0.23756305873394012
bio4,-55.69360000000006,0.23756305873394012
bio4,-19.57120000000009,0.23756305873394012
bio4,16.55119999999988,0.23756305873394012
bio4,52.67359999999985,0.23756305873394012
bio4,88.79599999999982,0.23756305873394012
bio4,124.91839999999979,0.23756305873394012
bio4,161.0408,0.23801125586032867
bio4,197.16319999999973,0.23935934901237488
bio4,233.2855999999997,0.24071267247200012
bio4,269.4079999999999,0.24207119643688202
bio4,305.5303999999999,0.24343493580818176
bio4,341.65279999999984,0.24480387568473816
bio4,377.7751999999998,0.2461780160665512
bio4,413.8975999999998,0.24755732715129852
bio4,450.01999999999975,0.2489418238401413
bio4,486.1423999999997,0.25033149123191833
