x,y,species logistic values
229.0,229.0,0.51055336
230.0,230.0,0.3684814
231.0,231.0,0.33835012
232.0,232.0,0.33906287
233.0,233.0,0.3292472
234.0,234.0,0.19285984
235.0,235.0,0.36176103
236.0,236.0,0.14897667
237.0,237.0,0.2975952
238.0,238.0,0.3486599
239.0,239.0,0.38231254
240.0,240.0,0.45006904
241.0,241.0,0.008979665
242.0,242.0,0.42798224
243.0,243.0,0.5559087
244.0,244.0,0.41258872
245.0,245.0,0.07279564
246.0,246.0,0.3609746
247.0,247.0,0.5290644
248.0,248.0,0.30204177
249.0,249.0,0.42730188
250.0,250.0,0.41010872
251.0,251.0,0.6403496
252.0,252.0,0.10569919
253.0,253.0,0.33896926
254.0,254.0,0.4445102
255.0,255.0,0.68052745
256.0,256.0,0.37696314
257.0,257.0,0.120558366
258.0,258.0,0.582698
259.0,259.0,0.33610028
260.0,260.0,0.33401018
261.0,261.0,0.31385115
262.0,262.0,0.57300884
263.0,263.0,0.41280794
264.0,264.0,0.5951366
265.0,265.0,0.32491523
266.0,266.0,0.40646803
267.0,267.0,0.35081443
268.0,268.0,0.10506887
269.0,269.0,0.37139228
270.0,270.0,0.4433316
271.0,271.0,0.59143955
272.0,272.0,0.2906842
273.0,273.0,0.27490586
274.0,274.0,0.05154387
275.0,275.0,0.47773057
276.0,276.0,0.30976796
277.0,277.0,0.6098392
278.0,278.0,0.5694038
279.0,279.0,0.1707682
280.0,280.0,0.3278326
281.0,281.0,0.31329402
282.0,282.0,0.5913744
283.0,283.0,0.3844375
284.0,284.0,0.33088303
285.0,285.0,0.37766507
286.0,286.0,0.3592489
287.0,287.0,0.011749377
288.0,288.0,0.34073567
289.0,289.0,0.47257477
290.0,290.0,0.53312415
291.0,291.0,0.42646787
292.0,292.0,0.6246304
293.0,293.0,0.50312024
294.0,294.0,0.12380659
295.0,295.0,0.34323558
296.0,296.0,0.3269731
297.0,297.0,0.43696442
298.0,298.0,0.48395178
299.0,299.0,0.3282542
300.0,300.0,0.48044673
301.0,301.0,0.54628843
302.0,302.0,0.45774052
303.0,303.0,0.32029018
304.0,304.0,7.002305E-4
305.0,305.0,0.19510262
306.0,306.0,0.32582378
307.0,307.0,0.5781878
308.0,308.0,0.4097287
309.0,309.0,0.5892062
310.0,310.0,0.33196425
311.0,311.0,0.28772783
312.0,312.0,0.44034868
313.0,313.0,0.33932516
314.0,314.0,0.5107457
315.0,315.0,0.3159391
316.0,316.0,0.20750241
317.0,317.0,0.12830901
318.0,318.0,0.23336488
319.0,319.0,0.42213076
320.0,320.0,0.2544114
321.0,321.0,0.396227
322.0,322.0,0.6734778
323.0,323.0,0.41220123
324.0,324.0,0.3516787
325.0,325.0,0.011663259
326.0,326.0,0.45518792
327.0,327.0,0.334693
328.0,328.0,0.34263912
329.0,329.0,0.35906488
330.0,330.0,0.30892834
331.0,331.0,0.40448153
332.0,332.0,0.38760367
333.0,333.0,0.46204332
334.0,334.0,0.31845573
335.0,335.0,0.57276446
336.0,336.0,0.34115908
337.0,337.0,0.5612961
338.0,338.0,0.5129462
339.0,339.0,0.3210249
340.0,340.0,0.39162576
341.0,341.0,0.16363823
342.0,342.0,0.32851875
343.0,343.0,0.5427867
344.0,344.0,0.078615144
345.0,345.0,0.3512259
346.0,346.0,0.4180331
347.0,347.0,0.6434646
348.0,348.0,0.56637657
349.0,349.0,0.33142036
350.0,350.0,0.24999332
351.0,351.0,0.18962595
352.0,352.0,0.34433827
353.0,353.0,0.28141922
354.0,354.0,0.33638886
355.0,355.0,0.018386625
356.0,356.0,0.28504115
357.0,357.0,0.10599132
358.0,358.0,0.4458993
359.0,359.0,0.34079292
360.0,360.0,0.3163383
361.0,361.0,0.44868368
362.0,362.0,0.33864552
363.0,363.0,0.025484484
364.0,364.0,0.09334683
365.0,365.0,0.34941715
366.0,366.0,0.010691441
367.0,367.0,0.34561273
368.0,368.0,0.33434567
369.0,369.0,0.54209566
370.0,370.0,0.35398296
371.0,371.0,0.06821156
372.0,372.0,0.6143249
373.0,373.0,0.34163415
374.0,374.0,0.41731125
375.0,375.0,0.3098561
376.0,376.0,0.33373567
377.0,377.0,0.38901418
378.0,378.0,0.4247756
379.0,379.0,0.41203362
380.0,380.0,0.50925225
381.0,381.0,0.46838775
382.0,382.0,0.34245002
383.0,383.0,0.3489756
384.0,384.0,0.33589366
385.0,385.0,0.39792186
386.0,386.0,0.64679736
387.0,387.0,0.35494286
388.0,388.0,0.44849765
