x,y,species logistic values
229.0,229.0,0.543223
230.0,230.0,0.39645976
231.0,231.0,0.362363
232.0,232.0,0.39711767
233.0,233.0,0.35175478
234.0,234.0,0.2972688
235.0,235.0,0.44023427
236.0,236.0,0.26238135
237.0,237.0,0.25494468
238.0,238.0,0.3621882
239.0,239.0,0.4161001
240.0,240.0,0.47284406
241.0,241.0,0.065088436
242.0,242.0,0.47134876
243.0,243.0,0.57680446
244.0,244.0,0.43278518
245.0,245.0,0.14605804
246.0,246.0,0.32770494
247.0,247.0,0.5578349
248.0,248.0,0.35164526
249.0,249.0,0.4652643
250.0,250.0,0.4741952
251.0,251.0,0.63488185
252.0,252.0,0.20032555
253.0,253.0,0.36324722
254.0,254.0,0.45805866
255.0,255.0,0.6498955
256.0,256.0,0.411384
257.0,257.0,0.23460928
258.0,258.0,0.5952088
259.0,259.0,0.37820756
260.0,260.0,0.36244497
261.0,261.0,0.3932599
262.0,262.0,0.58556867
263.0,263.0,0.42691842
264.0,264.0,0.5877342
265.0,265.0,0.37609583
266.0,266.0,0.40363768
267.0,267.0,0.36167312
268.0,268.0,0.2273359
269.0,269.0,0.38104534
270.0,270.0,0.48331898
271.0,271.0,0.5995865
272.0,272.0,0.37512705
273.0,273.0,0.3546851
274.0,274.0,0.113472275
275.0,275.0,0.5328858
276.0,276.0,0.33097976
277.0,277.0,0.61439055
278.0,278.0,0.5957226
279.0,279.0,0.17865926
280.0,280.0,0.34679127
281.0,281.0,0.36133248
282.0,282.0,0.5834117
283.0,283.0,0.39203602
284.0,284.0,0.3568588
285.0,285.0,0.4141492
286.0,286.0,0.35211107
287.0,287.0,0.045408472
288.0,288.0,0.38923198
289.0,289.0,0.4962664
290.0,290.0,0.5570412
291.0,291.0,0.43687573
292.0,292.0,0.62190753
293.0,293.0,0.54533
294.0,294.0,0.24411462
295.0,295.0,0.43819493
296.0,296.0,0.3672805
297.0,297.0,0.46922758
298.0,298.0,0.5229145
299.0,299.0,0.35689953
300.0,300.0,0.51428246
301.0,301.0,0.5674621
302.0,302.0,0.4730693
303.0,303.0,0.34687638
304.0,304.0,0.015817631
305.0,305.0,0.22940779
306.0,306.0,0.3365188
307.0,307.0,0.595328
308.0,308.0,0.432438
309.0,309.0,0.6021181
310.0,310.0,0.36786625
311.0,311.0,0.37400854
312.0,312.0,0.50473046
313.0,313.0,0.35707963
314.0,314.0,0.5391176
315.0,315.0,0.3455567
316.0,316.0,0.3140947
317.0,317.0,0.1411181
318.0,318.0,0.30971926
319.0,319.0,0.40771446
320.0,320.0,0.34916326
321.0,321.0,0.40605026
322.0,322.0,0.6400955
323.0,323.0,0.41292536
324.0,324.0,0.36191323
325.0,325.0,0.074892424
326.0,326.0,0.4872961
327.0,327.0,0.3834883
328.0,328.0,0.37296852
329.0,329.0,0.37209186
330.0,330.0,0.34452015
331.0,331.0,0.394837
332.0,332.0,0.4401428
333.0,333.0,0.4816294
334.0,334.0,0.36227039
335.0,335.0,0.59035504
336.0,336.0,0.3570325
337.0,337.0,0.5774522
338.0,338.0,0.54662156
339.0,339.0,0.34166512
340.0,340.0,0.46689337
341.0,341.0,0.29783148
342.0,342.0,0.3623187
343.0,343.0,0.5644019
344.0,344.0,0.20296286
345.0,345.0,0.31880176
346.0,346.0,0.48245668
347.0,347.0,0.6374909
348.0,348.0,0.5841298
349.0,349.0,0.35181436
350.0,350.0,0.3134558
351.0,351.0,0.27917168
352.0,352.0,0.30355394
353.0,353.0,0.33828965
354.0,354.0,0.35689217
355.0,355.0,0.057179634
356.0,356.0,0.2524338
357.0,357.0,0.21841843
358.0,358.0,0.48821184
359.0,359.0,0.3603623
360.0,360.0,0.37756467
361.0,361.0,0.4762508
362.0,362.0,0.35986963
363.0,363.0,0.11332374
364.0,364.0,0.20487978
365.0,365.0,0.36751187
366.0,366.0,0.04048067
367.0,367.0,0.37300444
368.0,368.0,0.34672928
369.0,369.0,0.5667194
370.0,370.0,0.36085683
371.0,371.0,0.18849841
372.0,372.0,0.61074066
373.0,373.0,0.38935032
374.0,374.0,0.47985315
375.0,375.0,0.35056564
376.0,376.0,0.41573393
377.0,377.0,0.46170068
378.0,378.0,0.4184452
379.0,379.0,0.47728825
380.0,380.0,0.5359483
381.0,381.0,0.5097581
382.0,382.0,0.38396105
383.0,383.0,0.38525993
384.0,384.0,0.35179225
385.0,385.0,0.41344395
386.0,386.0,0.64330983
387.0,387.0,0.3138345
388.0,388.0,0.47165018
389.0,389.0,0.3833316
390.0,390.0,0.3912405
391.0,391.0,0.060278136
392.0,392.0,0.4665977
393.0,393.0,0.511479
394.0,394.0,0.51167905
395.0,395.0,0.3668917
396.0,396.0,0.6358018
397.0,397.0,0.3570985
398.0,398.0,0.43975145
399.0,399.0,0.51176727
400.0,400.0,0.48059392
401.0,401.0,0.37848893
402.0,402.0,0.41365087
403.0,403.0,0.5412781
404.0,404.0,0.40431857
405.0,405.0,0.44364876
406.0,406.0,0.29605773
407.0,407.0,0.53373384
408.0,408.0,0.28208262
409.0,409.0,0.36716804
410.0,410.0,0.45771423
411.0,411.0,0.5405311
412.0,412.0,0.51209706
413.0,413.0,0.36580473
414.0,414.0,0.07261712
415.0,415.0,0.4769795
416.0,416.0,0.38297695
417.0,417.0,0.11010473
418.0,418.0,0.5730989
419.0,419.0,0.5436422
420.0,420.0,0.4274437
421.0,421.0,0.3650742
422.0,422.0,0.55090046
423.0,423.0,0.13241161
424.0,424.0,0.44318044
425.0,425.0,0.34683296
426.0,426.0,0.4053047
427.0,427.0,0.19462869
428.0,428.0,0.14899528
429.0,429.0,0.62115616
430.0,430.0,0.367345
431.0,431.0,0.35692412
432.0,432.0,0.40725127
433.0,433.0,0.5491782
434.0,434.0,0.59977245
435.0,435.0,0.579632
436.0,436.0,0.37708625
437.0,437.0,0.3012694
438.0,438.0,0.35188395
439.0,439.0,0.36721525
440.0,440.0,0.5118691
441.0,441.0,0.20657799
442.0,442.0,0.36050785
443.0,443.0,0.361315
444.0,444.0,0.46546775
445.0,445.0,0.484133
446.0,446.0,0.35681027
447.0,447.0,0.40274936
448.0,448.0,0.29966554
449.0,449.0,0.46293253
450.0,450.0,0.37786567
451.0,451.0,0.3392269
452.0,452.0,0.644185
453.0,453.0,0.35049427
454.0,454.0,0.1581263
455.0,455.0,0.4671989
456.0,456.0,0.033487927
457.0,457.0,0.34601134
458.0,458.0,0.4554826
459.0,459.0,0.35078257
460.0,460.0,0.3570579
461.0,461.0,0.47428253
462.0,462.0,0.4474825
463.0,463.0,0.4790245
464.0,464.0,0.35628211
465.0,465.0,0.33651355
466.0,466.0,0.45624542
467.0,467.0,0.13064432
468.0,468.0,0.45552987
469.0,469.0,0.108068876
470.0,470.0,0.34684736
471.0,471.0,0.5152987
472.0,472.0,0.5128513
473.0,473.0,0.36242798
474.0,474.0,0.42661023
475.0,475.0,0.3660491
476.0,476.0,0.48681402
477.0,477.0,0.4265764
478.0,478.0,0.58998805
479.0,479.0,0.366382
480.0,480.0,0.6423953
481.0,481.0,0.47134876
482.0,482.0,0.08732827
483.0,483.0,0.133336
484.0,484.0,0.42942446
485.0,485.0,0.35180828
486.0,486.0,0.4640689
487.0,487.0,0.38321206
488.0,488.0,0.6439755
489.0,489.0,0.3986024
490.0,490.0,0.35058653
491.0,491.0,0.33622405
492.0,492.0,0.36753073
493.0,493.0,0.23455778
494.0,494.0,0.47986636
495.0,495.0,0.44504377
496.0,496.0,0.46657792
497.0,497.0,0.25968868
498.0,498.0,0.42052272
499.0,499.0,0.18276213
500.0,500.0,0.54250854
501.0,501.0,0.4687169
502.0,502.0,0.41511548
503.0,503.0,0.3944934
504.0,504.0,0.40371907
505.0,505.0,0.41989586
506.0,506.0,0.7325402
507.0,507.0,0.33023015
508.0,508.0,0.34661624
509.0,509.0,0.39683652
510.0,510.0,0.3911404
511.0,511.0,0.3834525
512.0,512.0,0.34559122
513.0,513.0,0.59111637
514.0,514.0,0.4751195
515.0,515.0,0.42317295
516.0,516.0,0.6133973
517.0,517.0,0.28748485
518.0,518.0,0.5105708
519.0,519.0,0.36527953
520.0,520.0,0.6974406
521.0,521.0,0.3864126
522.0,522.0,0.34510314
523.0,523.0,0.47477967
524.0,524.0,0.596406
525.0,525.0,0.024294779
526.0,526.0,0.60966253
527.0,527.0,0.33334637
528.0,528.0,0.5258674
529.0,529.0,0.357029
530.0,530.0,0.43480855
531.0,531.0,0.48040113
532.0,532.0,0.1758544
533.0,533.0,0.3516289
534.0,534.0,0.50851494
535.0,535.0,0.06450203
536.0,536.0,0.45380083
537.0,537.0,0.55469674
538.0,538.0,0.36035106
539.0,539.0,0.3468867
540.0,540.0,0.3466752
541.0,541.0,0.39713958
542.0,542.0,0.45811018
543.0,543.0,0.562144
544.0,544.0,0.23185752
545.0,545.0,0.36714342
546.0,546.0,0.3414152
547.0,547.0,0.3787714
548.0,548.0,0.57717013
549.0,549.0,0.35273343
550.0,550.0,0.45893118
551.0,551.0,0.43462592
552.0,552.0,0.4900658
553.0,553.0,0.4686356
554.0,554.0,0.23516946
555.0,555.0,0.71399045
556.0,556.0,0.35703632
557.0,557.0,0.5983865
558.0,558.0,0.39743322
559.0,559.0,0.36620733
560.0,560.0,0.6082527
561.0,561.0,0.08804619
562.0,562.0,0.17992906
563.0,563.0,0.3777589
564.0,564.0,0.6045031
565.0,565.0,0.41051203
566.0,566.0,0.44208732
567.0,567.0,0.4269258
568.0,568.0,0.51078874
569.0,569.0,0.36212888
570.0,570.0,0.36181822
571.0,571.0,0.35654125
572.0,572.0,0.41107345
573.0,573.0,0.565831
574.0,574.0,0.3798345
575.0,575.0,0.16974193
576.0,576.0,0.464913
577.0,577.0,0.13320413
578.0,578.0,0.47125366
579.0,579.0,0.46651047
580.0,580.0,0.29097262
