Raw value,Corresponding cumulative value,Corresponding logistic value,Fractional area,Training omission,Test omission
1.99764E-3,10.794295229,0.445855266,0.831325301,0.112211221,0
2.00329E-3,11.194538798,0.446552486,0.826506024,0.118811881,0
2.00682E-3,11.395221124,0.44698818,0.824096386,0.122112211,0
2.0081E-3,11.796713442,0.447145389,0.819277108,0.122112211,0
2.01177E-3,12.199054639,0.447597129,0.814457831,0.125412541,0
2.02952E-3,12.40200696,0.449770173,0.812048193,0.128712871,0
2.02979E-3,12.604985927,0.449802663,0.809638554,0.128712871,0
2.03051E-3,12.808036678,0.44989017,0.807228916,0.128712871,0
2.03074E-3,13.011110347,0.449918102,0.804819277,0.128712871,0
2.03465E-3,13.417714412,0.45039433,0.8,0.135313531,0
2.03825E-3,13.62153986,0.450832795,0.797590361,0.135313531,0
2.04205E-3,13.825745305,0.451293981,0.795180723,0.138613861,0
2.04468E-3,14.0302132,0.451612054,0.792771084,0.141914191,0
2.04716E-3,14.43952585,0.451912136,0.787951807,0.145214521,0
2.05121E-3,14.644647286,0.452402504,0.785542169,0.145214521,0
2.0524E-3,14.849886939,0.452545244,0.78313253,0.148514851,0
2.05265E-3,15.055151966,0.452575871,0.780722892,0.151815182,0
2.05331E-3,15.26048258,0.452655022,0.778313253,0.155115512,0
2.05645E-3,15.671480213,0.453034046,0.773493976,0.158415842,0
2.05841E-3,15.87732104,0.453269969,0.771084337,0.161716172,0
2.0668E-3,16.084001027,0.454278389,0.768674699,0.165016502,0
2.06749E-3,16.290750497,0.454361721,0.76626506,0.165016502,0
2.07043E-3,16.704673523,0.45471364,0.761445783,0.168316832,0
2.0721E-3,16.911883514,0.454913382,0.759036145,0.171617162,0
2.073E-3,17.119183109,0.455020588,0.756626506,0.174917492,0
2.07379E-3,17.326562066,0.455115507,0.754216867,0.178217822,0
2.07401E-3,17.53396335,0.455142205,0.751807229,0.178217822,0
2.07555E-3,17.949025765,0.455326533,0.746987952,0.181518152,0
2.07594E-3,18.36417506,0.455372295,0.742168675,0.181518152,0
2.08054E-3,18.572229376,0.455921912,0.739759036,0.181518152,0
2.08158E-3,18.988441199,0.456044915,0.734939759,0.188118812,0
2.0931E-3,19.197751151,0.457414862,0.73253012,0.191419142,0
2.09468E-3,19.407219634,0.457602772,0.730120482,0.191419142,0
2.09529E-3,19.616748513,0.457674329,0.727710843,0.194719472,0
2.09613E-3,19.82636128,0.457773683,0.725301205,0.198019802,0
2.09822E-3,20.036183685,0.458021816,0.722891566,0.201320132,0
2.0991E-3,20.455984011,0.458125729,0.718072289,0.207920792,0
2.10456E-3,20.666439789,0.458770117,0.715662651,0.211221122,0
2.11385E-3,20.877825271,0.459864783,0.713253012,0.211221122,0
2.11523E-3,21.089347894,0.460025881,0.710843373,0.211221122,0
2.11758E-3,21.301105962,0.460302236,0.708433735,0.214521452,0
2.12033E-3,21.513138858,0.460624457,0.706024096,0.217821782,0
2.12281E-3,21.937551736,0.460915256,0.701204819,0.221122112,0
2.13013E-3,22.150564913,0.46177066,0.698795181,0.221122112,0
2.13159E-3,22.363723772,0.461940586,0.696385542,0.221122112,0
2.13409E-3,22.577133009,0.462232379,0.693975904,0.224422442,0
2.13447E-3,23.003989194,0.462276299,0.689156627,0.231023102,0
2.14355E-3,23.432092001,0.463331398,0.684337349,0.234323432,0
2.14378E-3,23.646470358,0.46335882,0.681927711,0.237623762,0
2.14536E-3,23.861005894,0.46354107,0.679518072,0.237623762,0
2.14581E-3,24.075587295,0.463594227,0.677108434,0.240924092,0
2.14947E-3,24.290534103,0.464017356,0.674698795,0.244224422,0
2.15181E-3,24.505715248,0.464288361,0.672289157,0.247524752,0
2.15293E-3,24.936191306,0.4644173,0.66746988,0.250825083,0
2.15628E-3,25.151819575,0.464804686,0.665060241,0.254125413,0
2.16053E-3,25.367872653,0.465294322,0.662650602,0.257425743,0
2.16395E-3,25.584267898,0.465688054,0.660240964,0.257425743,0
2.16864E-3,26.017526669,0.466225964,0.655421687,0.264026403,0
2.18608E-3,26.453978801,0.468220037,0.65060241,0.267326733,0
2.18741E-3,26.672719598,0.468371549,0.648192771,0.267326733,0
2.19126E-3,26.891846071,0.468810212,0.645783133,0.270627063,0
2.1921E-3,27.111056434,0.468905533,0.643373494,0.273927393,0
2.19437E-3,27.330493895,0.469163402,0.640963855,0.273927393,0
2.20289E-3,27.550783172,0.470128408,0.638554217,0.273927393,0
2.21031E-3,27.771814564,0.470966279,0.636144578,0.273927393,0
2.21305E-3,28.214417369,0.471274859,0.631325301,0.277227723,0
2.21703E-3,28.436120179,0.471722052,0.628915663,0.277227723,0
2.21793E-3,28.657913393,0.471823649,0.626506024,0.280528053,0
2.21845E-3,28.879758531,0.471881984,0.624096386,0.283828383,0
2.21886E-3,29.101644606,0.471927967,0.621686747,0.287128713,0
