variable,x,y
bio1,-47.5,2.04343770747073E-4
bio1,-46.768,2.04343770747073E-4
bio1,-46.036,2.04343770747073E-4
bio1,-45.304,2.04343770747073E-4
bio1,-44.572,2.04343770747073E-4
bio1,-43.84,2.04343770747073E-4
bio1,-43.108,2.04343770747073E-4
bio1,-42.376,2.04343770747073E-4
bio1,-41.644,2.04343770747073E-4
bio1,-40.912,2.04343770747073E-4
bio1,-40.18,2.04343770747073E-4
bio1,-39.448,2.04343770747073E-4
bio1,-38.716,2.04343770747073E-4
bio1,-37.984,2.04343770747073E-4
bio1,-37.252,2.04343770747073E-4
bio1,-36.519999999999996,2.04343770747073E-4
bio1,-35.788,2.04343770747073E-4
bio1,-35.056,2.04343770747073E-4
bio1,-34.324,2.04343770747073E-4
bio1,-33.592,2.04343770747073E-4
bio1,-32.86,2.04343770747073E-4
bio1,-32.128,2.04343770747073E-4
bio1,-31.396,2.04343770747073E-4
bio1,-30.664,2.04343770747073E-4
bio1,-29.932,2.04343770747073E-4
bio1,-29.2,2.04343770747073E-4
bio1,-28.468,2.04343770747073E-4
bio1,-27.736,2.04343770747073E-4
bio1,-27.004,2.04343770747073E-4
bio1,-26.272,2.04343770747073E-4
bio1,-25.54,2.04343770747073E-4
bio1,-24.808,2.04343770747073E-4
bio1,-24.076,2.04343770747073E-4
bio1,-23.344,2.04343770747073E-4
bio1,-22.612,2.04343770747073E-4
bio1,-21.88,2.04343770747073E-4
bio1,-21.148,2.04343770747073E-4
bio1,-20.416,2.04343770747073E-4
bio1,-19.684,2.04343770747073E-4
bio1,-18.952,2.04343770747073E-4
bio1,-18.22,2.04343770747073E-4
bio1,-17.488,2.04343770747073E-4
bio1,-16.756,2.0647923520300537E-4
bio1,-16.024,2.1302040840964764E-4
bio1,-15.292000000000002,2.1976875723339617E-4
bio1,-14.560000000000002,2.2673083003610373E-4
bio1,-13.828000000000003,2.3391342256218195E-4
bio1,-13.095999999999997,2.4132349062711E-4
bio1,-12.363999999999997,2.4896825198084116E-4
bio1,-11.631999999999998,2.568550989963114E-4
bio1,-10.899999999999999,2.6499174418859184E-4
bio1,-10.168,2.733860455919057E-4
bio1,-9.436,2.8204621048644185E-4
bio1,-8.704,2.909806207753718E-4
bio1,-7.972000000000001,3.0019794940017164E-4
bio1,-7.240000000000002,3.097071894444525E-4
bio1,-6.508000000000003,3.195175086148083E-4
bio1,-5.776000000000003,3.2963851117528975E-4
bio1,-5.043999999999997,3.4008000511676073E-4
bio1,-4.311999999999998,3.5085208946838975E-4
bio1,-3.5799999999999983,3.6196529981680214E-4
bio1,-2.847999999999999,3.73430346371606E-4
bio1,-2.1159999999999997,3.8525843410752714E-4
bio1,-1.3840000000000003,3.974610008299351E-4
bio1,-0.652000000000001,4.1004992090165615E-4
bio1,0.0799999999999983,4.2303738882765174E-4
bio1,0.8119999999999976,4.3643603567034006E-4
bio1,1.543999999999997,4.502588417381048E-4
bio1,2.2760000000000034,4.645192821044475E-4
bio1,3.0080000000000027,4.792311228811741E-4
bio1,3.740000000000002,4.944087122566998E-4
bio1,4.472000000000001,5.100666894577444E-4
bio1,5.204000000000001,5.262203048914671E-4
bio1,5.936,5.428852746263146E-4
bio1,6.667999999999999,5.600776639766991E-4
bio1,7.399999999999999,5.778141785413027E-4
bio1,8.131999999999998,5.961121059954166E-4
bio1,8.863999999999997,6.149890832602978E-4
bio1,9.595999999999997,6.344634457491338E-4
bio1,10.328000000000003,6.545541109517217E-4
bio1,11.060000000000002,6.752805202268064E-4
bio1,11.792000000000002,6.966627552174032E-4
bio1,12.524000000000001,7.187215960584581E-4
bio1,13.256,7.414782885462046E-4
bio1,13.988,7.649550680071115E-4
bio1,14.719999999999999,7.891745772212744E-4
bio1,15.451999999999998,8.141602156683803E-4
bio1,16.183999999999997,8.39936314150691E-4
bio1,16.915999999999997,8.665277273394167E-4
bio1,17.647999999999996,8.93960299436003E-4
bio1,18.379999999999995,9.222603985108435E-4
bio1,19.111999999999995,9.514556732028723E-4
bio1,19.843999999999994,9.815741796046495E-4
bio1,20.575999999999993,0.0010126451961696148
bio1,21.308000000000007,0.0010446986416354775
bio1,22.040000000000006,0.0010777657153084874
bio1,22.772000000000006,0.0011118780821561813
bio1,23.504000000000005,0.0011470690369606018
bio1,24.236000000000004,0.0011833723401650786
bio1,24.968000000000004,0.0012208233820274472
bio1,25.700000000000003,0.0012594580184668303
bio1,26.432000000000002,0.001299313735216856
bio1,27.164,0.0013404289493337274
bio1,27.896,0.001382843591272831
bio1,28.628,0.0014265982899814844
bio1,29.36,0.0014717354206368327
bio1,30.092,0.0015182984061539173
bio1,30.823999999999998,0.001566332415677607
bio1,31.555999999999997,0.0016158835496753454
bio1,32.288,0.0016669994220137596
bio1,33.019999999999996,0.0017197298584505916
bio1,33.751999999999995,0.0017741249175742269
bio1,34.483999999999995,0.0018302376847714186
bio1,35.215999999999994,0.0018881215946748853
bio1,35.94799999999999,0.0019478328758850694
bio1,36.68000000000001,0.0020094283390790224
bio1,37.412000000000006,0.0020729675889015198
bio1,38.144000000000005,0.0021385119762271643
bio1,38.876000000000005,0.0022061241324990988
bio1,39.608000000000004,0.0022758690174669027
bio1,40.34,0.002347813453525305
bio1,41.072,0.002422026824206114
bio1,41.804,0.002498580375686288
bio1,42.536,0.0025775469839572906
bio1,43.268,0.0026590030174702406
bio1,44.0,0.002743025775998831
bio1,44.732,0.002829696051776409
bio1,45.464,0.0029190971981734037
bio1,46.196,0.0030113139655441046
bio1,46.928,0.0031064352951943874
bio1,47.66,0.0032045510597527027
bio1,48.391999999999996,0.0033057555556297302
bio1,49.123999999999995,0.0034101461060345173
bio1,49.855999999999995,0.003517820732668042
bio1,50.587999999999994,0.0036288832779973745
bio1,51.31999999999999,0.0037434385158121586
bio1,52.05200000000001,0.0038615961093455553
bio1,52.784000000000006,0.003983468748629093
bio1,53.516000000000005,0.0041091712191700935
bio1,54.248000000000005,0.004238824360072613
bio1,54.980000000000004,0.004372549243271351
bio1,55.712,0.004510474856942892
bio1,56.444,0.004652730189263821
bio1,57.176,0.0047994498163461685
bio1,57.908,0.004950774367898703
bio1,58.64,0.005106844939291477
bio1,59.372,0.005267810076475143
bio1,60.104,0.005433820188045502
bio1,60.836,0.005605032667517662
bio1,61.568,0.00578160909935832
bio1,62.3,0.005963714327663183
bio1,63.032,0.0061515201814472675
bio1,63.763999999999996,0.006345202215015888
bio1,64.496,0.00654494296759367
bio1,65.228,0.006750926841050386
bio1,65.96,0.006963349878787994
bio1,66.692,0.007182408589869738
bio1,67.424,0.007408307399600744
bio1,68.156,0.0076412539929151535
bio1,68.888,0.007881470024585724
bio1,69.62,0.008129174821078777
bio1,70.352,0.008384596556425095
bio1,71.084,0.008647977374494076
bio1,71.816,0.008919556625187397
bio1,72.548,0.009199582040309906
bio1,73.28,0.009488318115472794
bio1,74.012,0.009786026552319527
bio1,74.744,0.010092981159687042
bio1,75.476,0.010409459471702576
bio1,76.208,0.01073575671762228
bio1,76.94,0.011072168126702309
bio1,77.672,0.011418995447456837
bio1,78.404,0.011776561848819256
bio1,79.136,0.01214518677443266
bio1,79.868,0.01252519991248846
bio1,80.6,0.01291695237159729
bio1,81.332,0.01332079153507948
bio1,82.064,0.013737081550061703
bio1,82.79599999999999,0.014166190288960934
bio1,83.52799999999999,0.014608507975935936
bio1,84.25999999999999,0.015064426697790623
bio1,84.99199999999999,0.015534344129264355
bio1,85.72399999999999,0.016018686816096306
bio1,86.45599999999999,0.01651787757873535
bio1,87.18799999999999,0.017032355070114136
bio1,87.91999999999999,0.017562566325068474
bio1,88.65199999999999,0.01810898259282112
bio1,89.38399999999999,0.018672076985239983
bio1,90.11600000000001,0.01925233192741871
bio1,90.84800000000001,0.01985025964677334
bio1,91.58000000000001,0.02046637050807476
bio1,92.31200000000001,0.02110118605196476
bio1,93.04400000000001,0.021755261346697807
bio1,93.77600000000001,0.022429145872592926
bio1,94.50800000000001,0.02312341146171093
bio1,95.24000000000001,0.02383863553404808
bio1,95.97200000000001,0.024575432762503624
bio1,96.70400000000001,0.02533441223204136
bio1,97.436,0.02611619606614113
bio1,98.168,0.02692144550383091
bio1,98.9,0.02775081805884838
bio1,99.632,0.028604988008737564
bio1,100.364,0.029484644532203674
bio1,101.096,0.030390514060854912
bio1,101.828,0.03132331743836403
bio1,102.56,0.03228379040956497
bio1,103.292,0.03327270969748497
bio1,104.024,0.034290850162506104
bio1,104.756,0.03533899411559105
bio1,105.488,0.03641798347234726
bio1,106.22,0.0375286303460598
bio1,106.952,0.038671791553497314
bio1,107.684,0.03984832018613815
bio1,108.416,0.04105912894010544
bio1,109.148,0.0423051081597805
bio1,109.88,0.04358716309070587
bio1,110.612,0.044906262308359146
bio1,111.344,0.046263352036476135
bio1,112.076,0.04765939339995384
bio1,112.80799999999999,0.049095407128334045
bio1,113.53999999999999,0.050572387874126434
bio1,114.27199999999999,0.05209137499332428
bio1,115.00399999999999,0.05365338549017906
bio1,115.73599999999999,0.055259522050619125
bio1,116.46799999999999,0.05691085010766983
bio1,117.19999999999999,0.05860844627022743
bio1,117.93199999999999,0.06035345420241356
bio1,118.66399999999999,0.06214699149131775
bio1,119.39599999999999,0.06399019807577133
bio1,120.12799999999999,0.06588421016931534
bio1,120.86000000000001,0.06783023476600647
bio1,121.59200000000001,0.06982944905757904
bio1,122.32400000000001,0.07188302278518677
bio1,123.05600000000001,0.07399220764636993
bio1,123.78800000000001,0.07615819573402405
bio1,124.52000000000001,0.07838220149278641
bio1,125.25200000000001,0.08066550642251968
bio1,125.98400000000001,0.08300933986902237
bio1,126.71600000000001,0.08541494607925415
bio1,127.44800000000001,0.08788355439901352
bio1,128.18,0.09041646122932434
bio1,128.912,0.09301497042179108
bio1,129.644,0.09568025916814804
bio1,130.376,0.09841368347406387
bio1,131.108,0.1012163981795311
bio1,131.84,0.10408972203731537
bio1,132.572,0.10703495889902115
bio1,133.304,0.11005322635173798
bio1,134.036,0.11314582824707031
bio1,134.768,0.11631403863430023
bio1,135.5,0.11955893784761429
bio1,136.232,0.12288177013397217
bio1,136.964,0.12628377974033356
bio1,137.696,0.12976597249507904
bio1,138.428,0.13332952558994293
bio1,139.16,0.13697561621665955
bio1,139.892,0.1407051384449005
bio1,140.624,0.14451920986175537
bio1,141.356,0.14841888844966888
bio1,142.088,0.15240497887134552
bio1,142.82,0.15647852420806885
bio1,143.552,0.16064022481441498
bio1,144.284,0.16489098966121674
bio1,145.016,0.16923163831233978
bio1,145.748,0.1736626923084259
bio1,146.48,0.1781848818063736
bio1,147.212,0.18279889225959778
bio1,147.944,0.18750500679016113
bio1,148.676,0.19230376183986664
bio1,149.408,0.1971956491470337
bio1,150.14,0.20218069851398468
bio1,150.872,0.20725925266742706
bio1,151.604,0.21243150532245636
bio1,152.336,0.21769727766513824
bio1,153.068,0.2230566143989563
bio1,153.8,0.22850947082042694
bio1,154.532,0.23405534029006958
bio1,155.264,0.23969411849975586
bio1,155.996,0.24542509019374847
bio1,156.728,0.2512477934360504
bio1,157.46,0.2571617066860199
bio1,158.192,0.26316577196121216
bio1,158.924,0.26925918459892273
bio1,159.656,0.27544108033180237
bio1,160.388,0.28171005845069885
bio1,161.12,0.28806501626968384
bio1,161.852,0.29450464248657227
bio1,162.584,0.3010272681713104
bio1,163.316,0.30763134360313416
bio1,164.048,0.3143152892589569
bio1,164.78,0.3210769593715668
bio1,165.512,0.3279145359992981
bio1,166.244,0.3348260521888733
bio1,166.976,0.3418090045452118
bio1,167.708,0.3488612473011017
bio1,168.44,0.35598039627075195
bio1,169.172,0.36316367983818054
bio1,169.904,0.37040868401527405
bio1,170.636,0.3777123689651489
bio1,171.368,0.3850719630718231
bio1,172.1,0.3924846649169922
bio1,172.832,0.3999471068382263
bio1,173.564,0.40745624899864197
bio1,174.296,0.4150090515613556
bio1,175.028,0.4216341972351074
bio1,175.76,0.4279124140739441
bio1,176.492,0.4342140853404999
bio1,177.224,0.4405369460582733
bio1,177.956,0.4464312791824341
bio1,178.688,0.45189380645751953
bio1,179.42,0.45685964822769165
bio1,180.152,0.45851194858551025
bio1,180.884,0.45973238348960876
bio1,181.616,0.4607405662536621
bio1,182.348,0.4607405662536621
bio1,183.08,0.4607405662536621
bio1,183.812,0.4607405662536621
bio1,184.544,0.4607405662536621
bio1,185.276,0.4607405662536621
bio1,186.008,0.4607405662536621
bio1,186.74,0.4607405662536621
bio1,187.472,0.4607405662536621
bio1,188.204,0.4607405662536621
bio1,188.936,0.4607405662536621
bio1,189.668,0.4607405662536621
bio1,190.4,0.4607405662536621
bio1,191.132,0.4607405662536621
bio1,191.864,0.4607405662536621
bio1,192.596,0.4607405662536621
bio1,193.328,0.4607405662536621
bio1,194.06,0.46066322922706604
bio1,194.792,0.4605621099472046
bio1,195.524,0.4604610204696655
bio1,196.256,0.46035993099212646
bio1,196.988,0.4602588415145874
bio1,197.72,0.4601577818393707
bio1,198.452,0.46005669236183167
bio1,199.184,0.459955632686615
bio1,199.916,0.4598545432090759
bio1,200.648,0.45975348353385925
bio1,201.38,0.4596524238586426
bio1,202.112,0.4595513641834259
bio1,202.844,0.45945030450820923
bio1,203.576,0.45934924483299255
bio1,204.308,0.4592481851577759
bio1,205.04,0.4591471552848816
bio1,205.772,0.4590460956096649
bio1,206.504,0.45894506573677063
bio1,207.236,0.45884403586387634
bio1,207.968,0.45874297618865967
bio1,208.7,0.4586419463157654
bio1,209.43200000000002,0.4585409164428711
bio1,210.164,0.4584399163722992
bio1,210.89600000000002,0.4583388864994049
bio1,211.628,0.4582378566265106
bio1,212.36,0.4581368565559387
bio1,213.09199999999998,0.45803582668304443
bio1,213.824,0.45793482661247253
bio1,214.55599999999998,0.45783382654190063
bio1,215.288,0.45773282647132874
bio1,216.01999999999998,0.45763182640075684
bio1,216.752,0.45753082633018494
bio1,217.48399999999998,0.4574298560619354
bio1,218.216,0.4573288559913635
bio1,218.94799999999998,0.457227885723114
bio1,219.68,0.4571268856525421
bio1,220.41199999999998,0.4570259153842926
bio1,221.144,0.4569249451160431
bio1,221.87599999999998,0.4568239748477936
bio1,222.608,0.45672300457954407
bio1,223.33999999999997,0.45662206411361694
bio1,224.072,0.45652109384536743
bio1,224.80399999999997,0.4564201533794403
bio1,225.536,0.4563191831111908
bio1,226.26799999999997,0.45621824264526367
bio1,227.0,0.45611730217933655
bio1,227.73200000000003,0.4560163617134094
bio1,228.464,0.4559154212474823
bio1,229.19600000000003,0.4558144807815552
bio1,229.928,0.45571357011795044
bio1,230.66000000000003,0.4556126296520233
bio1,231.392,0.4555117189884186
bio1,232.12400000000002,0.45541080832481384
bio1,232.856,0.4553098678588867
bio1,233.58800000000002,0.455208957195282
bio1,234.32,0.45510804653167725
bio1,235.05200000000002,0.4550071656703949
bio1,235.784,0.45490625500679016
bio1,236.51600000000002,0.4548053741455078
bio1,237.248,0.4547044634819031
bio1,237.98000000000002,0.4546035826206207
bio1,238.712,0.4545027017593384
bio1,239.44400000000002,0.45440182089805603
bio1,240.176,0.4543009400367737
bio1,240.90800000000002,0.45420005917549133
bio1,241.64,0.454099178314209
bio1,242.372,0.453998327255249
bio1,243.10399999999998,0.45389747619628906
bio1,243.836,0.4537965953350067
bio1,244.56799999999998,0.45369574427604675
bio1,245.3,0.4535948932170868
bio1,246.03199999999998,0.45349404215812683
bio1,246.764,0.45339322090148926
bio1,247.49599999999998,0.4532923698425293
bio1,248.228,0.45319151878356934
bio1,248.95999999999998,0.45309069752693176
bio1,249.692,0.4529898762702942
bio1,250.42399999999998,0.4528890550136566
bio1,251.156,0.45278823375701904
bio1,251.88799999999998,0.45268741250038147
bio1,252.62,0.4525865912437439
bio1,253.35199999999998,0.4524857997894287
bio1,254.084,0.45238497853279114
bio1,254.81599999999997,0.45228418707847595
bio1,255.548,0.45218339562416077
bio1,256.28,0.4520826041698456
